"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-UNRAISED-F","1","1","1","0.970769408165929","",""
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-UNRAISED-B","1","","","0.0292305918340713","",""
"gumbez-NON_RAISER","gumbez-NON_RAISER-RAISED-F","0","1","","0.0677372033710705","","1"
"gumbez-NON_RAISER","gumbez-NON_RAISER-RAISED-B","0","","1","0.93226279662893","","1"
"gumbez-NON_RAISER","gumbez-NON_RAISER-UNRAISED-F","1","","","0.0677372033710705","",""
"gumbez-NON_RAISER","gumbez-NON_RAISER-UNRAISED-B","0","1","1","0.93226279662893","",""
"gumpa-RAISER","gumpa-RAISER-RAISED-F","0","1","1","0.983935566163759","","1"
"gumpa-RAISER","gumpa-RAISER-RAISED-B","2","","","0.0160644338362407","","1"
"gumpa-RAISER","gumpa-RAISER-UNRAISED-F","0","1","1","0.983935566163759","1",""
"gumpa-RAISER","gumpa-RAISER-UNRAISED-B","0","","","0.0160644338362407","1",""
"gumrah-NON_RAISER","gumrah-NON_RAISER-RAISED-F","0","1","1","0.990164182194412","","1"
"gumrah-NON_RAISER","gumrah-NON_RAISER-RAISED-B","0","","","0.00983581780558795","","1"
"gumrah-NON_RAISER","gumrah-NON_RAISER-UNRAISED-F","0","1","1","0.990164182194412","",""
"gumrah-NON_RAISER","gumrah-NON_RAISER-UNRAISED-B","11","","","0.00983581780558795","",""
"gumran-NON_RAISER","gumran-NON_RAISER-RAISED-F","0","1","1","0.997032533653763","","1"
"gumran-NON_RAISER","gumran-NON_RAISER-RAISED-B","0","","","0.00296746634623746","","1"
"gumran-NON_RAISER","gumran-NON_RAISER-UNRAISED-F","0","1","1","0.997032533653763","",""
"gumran-NON_RAISER","gumran-NON_RAISER-UNRAISED-B","1","","","0.00296746634623746","",""
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-F","0","1","1","0.998447364669099","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-B","0","","","0.00155263533090066","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-F","0","1","1","0.998447364669099","",""
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-B","69","","","0.00155263533090066","",""
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-F","0","1","1","0.998447364669099","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-B","0","","","0.00155263533090066","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-F","0","1","1","0.998447364669099","",""
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-B","10","","","0.00155263533090066","",""
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-RAISED-F","0","1","1","0.970769408165929","","1"
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-RAISED-B","0","","","0.0292305918340713","","1"
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-UNRAISED-F","0","1","1","0.970769408165929","",""
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-UNRAISED-B","1","","","0.0292305918340713","",""
"gundipay-NON_RAISER","gundipay-NON_RAISER-RAISED-F","0","1","1","0.996751015891631","","1"
"gundipay-NON_RAISER","gundipay-NON_RAISER-RAISED-B","0","","","0.00324898410836916","","1"
"gundipay-NON_RAISER","gundipay-NON_RAISER-UNRAISED-F","0","1","1","0.996751015891631","",""
"gundipay-NON_RAISER","gundipay-NON_RAISER-UNRAISED-B","56","","","0.00324898410836916","",""
"gundixana-RAISER","gundixana-RAISER-RAISED-F","0","1","1","0.977022757120381","","1"
"gundixana-RAISER","gundixana-RAISER-RAISED-B","1","","","0.0229772428796193","","1"
"gundixana-RAISER","gundixana-RAISER-UNRAISED-F","0","1","1","0.977022757120381","1",""
"gundixana-RAISER","gundixana-RAISER-UNRAISED-B","1","","","0.0229772428796193","1",""
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-RAISED-F","0","1","1","0.986376949327441","","1"
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-RAISED-B","0","","","0.0136230506725594","","1"
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-UNRAISED-F","0","1","1","0.986376949327441","",""
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-UNRAISED-B","7","","","0.0136230506725594","",""
"guruh-NON_RAISER","guruh-NON_RAISER-RAISED-F","0","1","1","0.999151023896199","","1"
"guruh-NON_RAISER","guruh-NON_RAISER-RAISED-B","0","","","0.000848976103801302","","1"
"guruh-NON_RAISER","guruh-NON_RAISER-UNRAISED-F","0","1","1","0.999151023896199","",""
"guruh-NON_RAISER","guruh-NON_RAISER-UNRAISED-B","625","","","0.000848976103801302","",""
"guruppa-RAISER","guruppa-RAISER-RAISED-F","1","1","1","0.998077785221033","","1"
"guruppa-RAISER","guruppa-RAISER-RAISED-B","864","","","0.00192221477896715","","1"
"guruppa-RAISER","guruppa-RAISER-UNRAISED-F","0","1","1","0.998077785221033","1",""
"guruppa-RAISER","guruppa-RAISER-UNRAISED-B","0","","","0.00192221477896715","1",""
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-RAISED-F","0","1","1","0.964418752625147","","1"
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-RAISED-B","0","","","0.0355812473748527","","1"
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-UNRAISED-F","0","1","1","0.964418752625147","",""
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-UNRAISED-B","1","","","0.0355812473748527","",""
"guwah-NON_RAISER","guwah-NON_RAISER-RAISED-F","0","1","1","0.998884639568291","","1"
"guwah-NON_RAISER","guwah-NON_RAISER-RAISED-B","0","","","0.00111536043170901","","1"
"guwah-NON_RAISER","guwah-NON_RAISER-UNRAISED-F","0","1","1","0.998884639568291","",""
"guwah-NON_RAISER","guwah-NON_RAISER-UNRAISED-B","1003","","","0.00111536043170901","",""
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-RAISED-F","0","1","1","0.997962162907018","","1"
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-RAISED-B","0","","","0.00203783709298178","","1"
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-UNRAISED-F","0","1","1","0.997962162907018","",""
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-UNRAISED-B","194","","","0.00203783709298178","",""
"guwahname-RAISER","guwahname-RAISER-RAISED-F","27","1","","0.134282694768981","","1"
"guwahname-RAISER","guwahname-RAISER-RAISED-B","0","","1","0.865717305231019","","1"
"guwahname-RAISER","guwahname-RAISER-UNRAISED-F","0","","","0.134282694768981","1",""
"guwahname-RAISER","guwahname-RAISER-UNRAISED-B","0","1","1","0.865717305231019","1",""
"gwadar-NON_RAISER","gwadar-NON_RAISER-RAISED-F","0","1","1","0.99506682421638","","1"
"gwadar-NON_RAISER","gwadar-NON_RAISER-RAISED-B","0","","","0.00493317578361996","","1"
"gwadar-NON_RAISER","gwadar-NON_RAISER-UNRAISED-F","0","1","1","0.99506682421638","",""
"gwadar-NON_RAISER","gwadar-NON_RAISER-UNRAISED-B","1","","","0.00493317578361996","",""
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-RAISED-F","2","1","","0.0378986149741123","","1"
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-RAISED-B","0","","1","0.962101385025888","","1"
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-UNRAISED-F","0","","","0.0378986149741123","1",""
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-UNRAISED-B","0","1","1","0.962101385025888","1",""
"générator-NON_RAISER","générator-NON_RAISER-RAISED-F","0","1","1","0.989853467741162","","1"
"générator-NON_RAISER","générator-NON_RAISER-RAISED-B","0","","","0.0101465322588377","","1"
"générator-NON_RAISER","générator-NON_RAISER-UNRAISED-F","0","1","1","0.989853467741162","",""
"générator-NON_RAISER","générator-NON_RAISER-UNRAISED-B","5","","","0.0101465322588377","",""
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-RAISED-F","0","1","","0.000830867091867815","","1"
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-RAISED-B","0","","1","0.999169132908132","","1"
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-UNRAISED-F","608","","","0.000830867091867815","",""
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-UNRAISED-B","0","1","1","0.999169132908132","",""
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-RAISED-F","0","1","1","0.970769408165929","","1"
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-RAISED-B","0","","","0.0292305918340713","","1"
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-UNRAISED-F","0","1","1","0.970769408165929","",""
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-UNRAISED-B","2","","","0.0292305918340713","",""
"gézende-RAISER","gézende-RAISER-RAISED-F","2","","","0.0652714246025715","","1"
"gézende-RAISER","gézende-RAISER-RAISED-B","0","1","1","0.934728575397429","","1"
"gézende-RAISER","gézende-RAISER-UNRAISED-F","0","","","0.0652714246025715","1",""
"gézende-RAISER","gézende-RAISER-UNRAISED-B","0","1","1","0.934728575397429","1",""
"gézitxana-RAISER","gézitxana-RAISER-RAISED-F","0","1","1","0.991384009508501","","1"
"gézitxana-RAISER","gézitxana-RAISER-RAISED-B","29","","","0.00861599049149919","","1"
"gézitxana-RAISER","gézitxana-RAISER-UNRAISED-F","0","1","1","0.991384009508501","1",""
"gézitxana-RAISER","gézitxana-RAISER-UNRAISED-B","14","","","0.00861599049149919","1",""
"görü-NON_RAISER","görü-NON_RAISER-RAISED-F","0","","","0.00351434556035599","","1"
"görü-NON_RAISER","görü-NON_RAISER-RAISED-B","0","1","1","0.996485654439644","","1"
"görü-NON_RAISER","görü-NON_RAISER-UNRAISED-F","261","","","0.00351434556035599","",""
"görü-NON_RAISER","görü-NON_RAISER-UNRAISED-B","0","1","1","0.996485654439644","",""
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-RAISED-F","0","","","0.0208189306246011","","1"
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-RAISED-B","0","1","1","0.979181069375399","","1"
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-UNRAISED-F","1","","","0.0208189306246011","",""
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-UNRAISED-B","0","1","1","0.979181069375399","",""
"güldan-NON_RAISER","güldan-NON_RAISER-RAISED-F","0","","1","0.970769408165929","","1"
"güldan-NON_RAISER","güldan-NON_RAISER-RAISED-B","0","1","","0.0292305918340713","","1"
"güldan-NON_RAISER","güldan-NON_RAISER-UNRAISED-F","1","1","1","0.970769408165929","",""
"güldan-NON_RAISER","güldan-NON_RAISER-UNRAISED-B","0","","","0.0292305918340713","",""
"güldürle-RAISER","güldürle-RAISER-RAISED-F","3","","","0.179356716469284","","1"
"güldürle-RAISER","güldürle-RAISER-RAISED-B","0","1","1","0.820643283530716","","1"
"güldürle-RAISER","güldürle-RAISER-UNRAISED-F","0","","","0.179356716469284","1",""
"güldürle-RAISER","güldürle-RAISER-UNRAISED-B","0","1","1","0.820643283530716","1",""
"güldürmama-RAISER","güldürmama-RAISER-RAISED-F","0","1","1","0.982585624986336","","1"
"güldürmama-RAISER","güldürmama-RAISER-RAISED-B","4","","","0.0174143750136638","","1"
"güldürmama-RAISER","güldürmama-RAISER-UNRAISED-F","0","1","1","0.982585624986336","1",""
"güldürmama-RAISER","güldürmama-RAISER-UNRAISED-B","0","","","0.0174143750136638","1",""
"güldürme-RAISER","güldürme-RAISER-RAISED-F","1","","","0.410296346856186","","1"
"güldürme-RAISER","güldürme-RAISER-RAISED-B","0","1","1","0.589703653143814","","1"
"güldürme-RAISER","güldürme-RAISER-UNRAISED-F","0","","","0.410296346856186","1",""
"güldürme-RAISER","güldürme-RAISER-UNRAISED-B","0","1","1","0.589703653143814","1",""
"gülen-NON_RAISER","gülen-NON_RAISER-RAISED-F","0","","","0.00874123944012297","","1"
"gülen-NON_RAISER","gülen-NON_RAISER-RAISED-B","0","1","1","0.991258760559877","","1"
"gülen-NON_RAISER","gülen-NON_RAISER-UNRAISED-F","4","","","0.00874123944012297","",""
"gülen-NON_RAISER","gülen-NON_RAISER-UNRAISED-B","0","1","1","0.991258760559877","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-F","0","","1","0.997116985779265","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-B","0","1","","0.00288301422073534","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-F","0","1","1","0.997116985779265","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-B","11","","","0.00288301422073534","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-F","0","","1","0.997116985779265","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-B","0","1","","0.00288301422073534","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-F","0","1","1","0.997116985779265","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-B","7","","","0.00288301422073534","",""
"gülle-NON_RAISER","gülle-NON_RAISER-RAISED-F","0","","","0.0135256139927393","","1"
"gülle-NON_RAISER","gülle-NON_RAISER-RAISED-B","0","1","1","0.986474386007261","","1"
"gülle-NON_RAISER","gülle-NON_RAISER-UNRAISED-F","1","","","0.0135256139927393","",""
"gülle-NON_RAISER","gülle-NON_RAISER-UNRAISED-B","0","1","1","0.986474386007261","",""
"gülle-RAISER","gülle-RAISER-RAISED-F","1","","","0.0135256139927393","","1"
"gülle-RAISER","gülle-RAISER-RAISED-B","0","1","1","0.986474386007261","","1"
"gülle-RAISER","gülle-RAISER-UNRAISED-F","1","","","0.0135256139927393","1",""
"gülle-RAISER","gülle-RAISER-UNRAISED-B","0","1","1","0.986474386007261","1",""
"güllendür-NON_RAISER","güllendür-NON_RAISER-RAISED-F","0","","","0.0140675650835846","","1"
"güllendür-NON_RAISER","güllendür-NON_RAISER-RAISED-B","0","1","1","0.985932434916415","","1"
"güllendür-NON_RAISER","güllendür-NON_RAISER-UNRAISED-F","13","","","0.0140675650835846","",""
"güllendür-NON_RAISER","güllendür-NON_RAISER-UNRAISED-B","0","1","1","0.985932434916415","",""
"gülxan-NON_RAISER","gülxan-NON_RAISER-RAISED-F","0","","1","0.996807036931032","","1"
"gülxan-NON_RAISER","gülxan-NON_RAISER-RAISED-B","0","1","","0.00319296306896766","","1"
"gülxan-NON_RAISER","gülxan-NON_RAISER-UNRAISED-F","0","1","1","0.996807036931032","",""
"gülxan-NON_RAISER","gülxan-NON_RAISER-UNRAISED-B","25","","","0.00319296306896766","",""
"gülxana-RAISER","gülxana-RAISER-RAISED-F","0","1","1","0.983297095008965","","1"
"gülxana-RAISER","gülxana-RAISER-RAISED-B","1","","","0.0167029049910351","","1"
"gülxana-RAISER","gülxana-RAISER-UNRAISED-F","0","1","1","0.983297095008965","1",""
"gülxana-RAISER","gülxana-RAISER-UNRAISED-B","4","","","0.0167029049910351","1",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-F","0","","1","0.996667513253004","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-B","0","1","","0.00333248674699615","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-F","0","1","1","0.996667513253004","",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-B","32","","","0.00333248674699615","",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-F","0","","1","0.996667513253004","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-B","0","1","","0.00333248674699615","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-F","0","1","1","0.996667513253004","",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-B","13","","","0.00333248674699615","",""
"gümbez-NON_RAISER","gümbez-NON_RAISER-RAISED-F","0","","","0.00898221798432966","","1"
"gümbez-NON_RAISER","gümbez-NON_RAISER-RAISED-B","0","1","1","0.99101778201567","","1"
"gümbez-NON_RAISER","gümbez-NON_RAISER-UNRAISED-F","25","","","0.00898221798432966","",""
"gümbez-NON_RAISER","gümbez-NON_RAISER-UNRAISED-B","0","1","1","0.99101778201567","",""
"gümbez-RAISER","gümbez-RAISER-RAISED-F","3","","","0.00898221798432966","","1"
"gümbez-RAISER","gümbez-RAISER-RAISED-B","0","1","1","0.99101778201567","","1"
"gümbez-RAISER","gümbez-RAISER-UNRAISED-F","0","","","0.00898221798432966","1",""
"gümbez-RAISER","gümbez-RAISER-UNRAISED-B","0","1","1","0.99101778201567","1",""
"gümürül-NON_RAISER","gümürül-NON_RAISER-RAISED-F","0","","","0.0140675650835846","","1"
"gümürül-NON_RAISER","gümürül-NON_RAISER-RAISED-B","0","1","1","0.985932434916415","","1"
"gümürül-NON_RAISER","gümürül-NON_RAISER-UNRAISED-F","23","","","0.0140675650835846","",""
"gümürül-NON_RAISER","gümürül-NON_RAISER-UNRAISED-B","0","1","1","0.985932434916415","",""
"gürüch-NON_RAISER","gürüch-NON_RAISER-RAISED-F","0","","","0.00437875068357597","","1"
"gürüch-NON_RAISER","gürüch-NON_RAISER-RAISED-B","0","1","1","0.995621249316424","","1"
"gürüch-NON_RAISER","gürüch-NON_RAISER-UNRAISED-F","10","","","0.00437875068357597","",""
"gürüch-NON_RAISER","gürüch-NON_RAISER-UNRAISED-B","0","1","1","0.995621249316424","",""
"güzel-NON_RAISER","güzel-NON_RAISER-RAISED-F","0","","","0.0587592319718609","","1"
"güzel-NON_RAISER","güzel-NON_RAISER-RAISED-B","0","1","1","0.941240768028139","","1"
"güzel-NON_RAISER","güzel-NON_RAISER-UNRAISED-F","1","","","0.0587592319718609","",""
"güzel-NON_RAISER","güzel-NON_RAISER-UNRAISED-B","0","1","1","0.941240768028139","",""
"güzer-NON_RAISER","güzer-NON_RAISER-RAISED-F","0","","","0.0294652341755885","","1"
"güzer-NON_RAISER","güzer-NON_RAISER-RAISED-B","0","1","1","0.970534765824411","","1"
"güzer-NON_RAISER","güzer-NON_RAISER-UNRAISED-F","3","","","0.0294652341755885","",""
"güzer-NON_RAISER","güzer-NON_RAISER-UNRAISED-B","0","1","1","0.970534765824411","",""
"hadise-RAISER","hadise-RAISER-RAISED-F","875","1","","0.00708679174269971","","1"
"hadise-RAISER","hadise-RAISER-RAISED-B","3","","1","0.9929132082573","","1"
"hadise-RAISER","hadise-RAISER-UNRAISED-F","13","","","0.00708679174269971","1",""
"hadise-RAISER","hadise-RAISER-UNRAISED-B","0","1","1","0.9929132082573","1",""
"hajet-NON_RAISER","hajet-NON_RAISER-RAISED-F","0","1","","0.00369957291198271","","1"
"hajet-NON_RAISER","hajet-NON_RAISER-RAISED-B","0","","1","0.996300427088017","","1"
"hajet-NON_RAISER","hajet-NON_RAISER-UNRAISED-F","213","","","0.00369957291198271","",""
"hajet-NON_RAISER","hajet-NON_RAISER-UNRAISED-B","1","1","1","0.996300427088017","",""
"hajet-RAISER","hajet-RAISER-RAISED-F","14","1","","0.00369957291198271","","1"
"hajet-RAISER","hajet-RAISER-RAISED-B","0","","1","0.996300427088017","","1"
"hajet-RAISER","hajet-RAISER-UNRAISED-F","0","","","0.00369957291198271","1",""
"hajet-RAISER","hajet-RAISER-UNRAISED-B","0","1","1","0.996300427088017","1",""
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-RAISED-F","0","","","0.00807121141968282","","1"
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-RAISED-B","0","1","1","0.991928788580317","","1"
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-UNRAISED-F","29","","","0.00807121141968282","",""
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-UNRAISED-B","0","1","1","0.991928788580317","",""
"hajetxana-RAISER","hajetxana-RAISER-RAISED-F","0","1","1","0.994409541659161","","1"
"hajetxana-RAISER","hajetxana-RAISER-RAISED-B","42","","","0.00559045834083893","","1"
"hajetxana-RAISER","hajetxana-RAISER-UNRAISED-F","0","1","1","0.994409541659161","1",""
"hajetxana-RAISER","hajetxana-RAISER-UNRAISED-B","17","","","0.00559045834083893","1",""
"hakawur-NON_RAISER","hakawur-NON_RAISER-RAISED-F","0","1","1","0.979408230061788","","1"
"hakawur-NON_RAISER","hakawur-NON_RAISER-RAISED-B","0","","","0.0205917699382119","","1"
"hakawur-NON_RAISER","hakawur-NON_RAISER-UNRAISED-F","0","1","1","0.979408230061788","",""
"hakawur-NON_RAISER","hakawur-NON_RAISER-UNRAISED-B","4","","","0.0205917699382119","",""
"halawet-NON_RAISER","halawet-NON_RAISER-RAISED-F","0","1","","0.0231135118524601","","1"
"halawet-NON_RAISER","halawet-NON_RAISER-RAISED-B","0","","1","0.97688648814754","","1"
"halawet-NON_RAISER","halawet-NON_RAISER-UNRAISED-F","9","","","0.0231135118524601","",""
"halawet-NON_RAISER","halawet-NON_RAISER-UNRAISED-B","0","1","1","0.97688648814754","",""
"halawet-RAISER","halawet-RAISER-RAISED-F","1","1","","0.0231135118524601","","1"
"halawet-RAISER","halawet-RAISER-RAISED-B","0","","1","0.97688648814754","","1"
"halawet-RAISER","halawet-RAISER-UNRAISED-F","0","","","0.0231135118524601","1",""
"halawet-RAISER","halawet-RAISER-UNRAISED-B","0","1","1","0.97688648814754","1",""
"halet-NON_RAISER","halet-NON_RAISER-RAISED-F","1","1","","0.00218968326338987","","1"
"halet-NON_RAISER","halet-NON_RAISER-RAISED-B","0","","1","0.99781031673661","","1"
"halet-NON_RAISER","halet-NON_RAISER-UNRAISED-F","1785","","","0.00218968326338987","",""
"halet-NON_RAISER","halet-NON_RAISER-UNRAISED-B","0","1","1","0.99781031673661","",""
"halet-RAISER","halet-RAISER-RAISED-F","635","1","","0.00218968326338987","","1"
"halet-RAISER","halet-RAISER-RAISED-B","6","","1","0.99781031673661","","1"
"halet-RAISER","halet-RAISER-UNRAISED-F","3","","","0.00218968326338987","1",""
"halet-RAISER","halet-RAISER-UNRAISED-B","0","1","1","0.99781031673661","1",""
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-RAISED-F","0","1","1","0.971337475354648","","1"
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-RAISED-B","0","","","0.028662524645352","","1"
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-UNRAISED-F","0","1","1","0.971337475354648","",""
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-UNRAISED-B","1","","","0.028662524645352","",""
"halsizlan-RAISER","halsizlan-RAISER-RAISED-F","0","1","1","0.971337475354648","","1"
"halsizlan-RAISER","halsizlan-RAISER-RAISED-B","3","","","0.028662524645352","","1"
"halsizlan-RAISER","halsizlan-RAISER-UNRAISED-F","0","1","1","0.971337475354648","1",""
"halsizlan-RAISER","halsizlan-RAISER-UNRAISED-B","0","","","0.028662524645352","1",""
"hamildar-NON_RAISER","hamildar-NON_RAISER-RAISED-F","0","1","1","0.996807036931032","","1"
"hamildar-NON_RAISER","hamildar-NON_RAISER-RAISED-B","0","","","0.00319296306896766","","1"
"hamildar-NON_RAISER","hamildar-NON_RAISER-UNRAISED-F","0","1","1","0.996807036931032","",""
"hamildar-NON_RAISER","hamildar-NON_RAISER-UNRAISED-B","25","","","0.00319296306896766","",""
"hamile-RAISER","hamile-RAISER-RAISED-F","8","1","","0.0190794158046533","","1"
"hamile-RAISER","hamile-RAISER-RAISED-B","0","","1","0.980920584195347","","1"
"hamile-RAISER","hamile-RAISER-UNRAISED-F","0","","","0.0190794158046533","1",""
"hamile-RAISER","hamile-RAISER-UNRAISED-B","0","1","1","0.980920584195347","1",""
"hammal-NON_RAISER","hammal-NON_RAISER-RAISED-F","0","1","1","0.989512014264665","","1"
"hammal-NON_RAISER","hammal-NON_RAISER-RAISED-B","0","","","0.0104879857353355","","1"
"hammal-NON_RAISER","hammal-NON_RAISER-UNRAISED-F","0","1","1","0.989512014264665","",""
"hammal-NON_RAISER","hammal-NON_RAISER-UNRAISED-B","8","","","0.0104879857353355","",""
"hamut-NON_RAISER","hamut-NON_RAISER-RAISED-F","0","1","1","0.997670762491186","","1"
"hamut-NON_RAISER","hamut-NON_RAISER-RAISED-B","0","","","0.00232923750881431","","1"
"hamut-NON_RAISER","hamut-NON_RAISER-UNRAISED-F","0","1","1","0.997670762491186","",""
"hamut-NON_RAISER","hamut-NON_RAISER-UNRAISED-B","5","","","0.00232923750881431","",""
"hangra-RAISER","hangra-RAISER-RAISED-F","0","1","1","0.948949844521564","","1"
"hangra-RAISER","hangra-RAISER-RAISED-B","3","","","0.0510501554784357","","1"
"hangra-RAISER","hangra-RAISER-UNRAISED-F","0","1","1","0.948949844521564","1",""
"hangra-RAISER","hangra-RAISER-UNRAISED-B","0","","","0.0510501554784357","1",""
"haqaret-NON_RAISER","haqaret-NON_RAISER-RAISED-F","0","1","","0.00280057744844813","","1"
"haqaret-NON_RAISER","haqaret-NON_RAISER-RAISED-B","0","","1","0.997199422551552","","1"
"haqaret-NON_RAISER","haqaret-NON_RAISER-UNRAISED-F","101","","","0.00280057744844813","",""
"haqaret-NON_RAISER","haqaret-NON_RAISER-UNRAISED-B","0","1","1","0.997199422551552","",""
"haqaret-RAISER","haqaret-RAISER-RAISED-F","6","1","","0.00280057744844813","","1"
"haqaret-RAISER","haqaret-RAISER-RAISED-B","0","","1","0.997199422551552","","1"
"haqaret-RAISER","haqaret-RAISER-UNRAISED-F","0","","","0.00280057744844813","1",""
"haqaret-RAISER","haqaret-RAISER-UNRAISED-B","0","1","1","0.997199422551552","1",""
"haqaretle-RAISER","haqaretle-RAISER-RAISED-F","17","","","0.115059159061189","","1"
"haqaretle-RAISER","haqaretle-RAISER-RAISED-B","0","1","1","0.884940840938811","","1"
"haqaretle-RAISER","haqaretle-RAISER-UNRAISED-F","0","","","0.115059159061189","1",""
"haqaretle-RAISER","haqaretle-RAISER-UNRAISED-B","0","1","1","0.884940840938811","1",""
"haramzade-RAISER","haramzade-RAISER-RAISED-F","2","1","","0.0378986149741123","","1"
"haramzade-RAISER","haramzade-RAISER-RAISED-B","0","","1","0.962101385025888","","1"
"haramzade-RAISER","haramzade-RAISER-UNRAISED-F","0","","","0.0378986149741123","1",""
"haramzade-RAISER","haramzade-RAISER-UNRAISED-B","0","1","1","0.962101385025888","1",""
"hararet-NON_RAISER","hararet-NON_RAISER-RAISED-F","0","1","","0.0297441533737582","","1"
"hararet-NON_RAISER","hararet-NON_RAISER-RAISED-B","0","","1","0.970255846626242","","1"
"hararet-NON_RAISER","hararet-NON_RAISER-UNRAISED-F","13","","","0.0297441533737582","",""
"hararet-NON_RAISER","hararet-NON_RAISER-UNRAISED-B","0","1","1","0.970255846626242","",""
"hararet-RAISER","hararet-RAISER-RAISED-F","3","1","","0.0297441533737582","","1"
"hararet-RAISER","hararet-RAISER-RAISED-B","0","","1","0.970255846626242","","1"
"hararet-RAISER","hararet-RAISER-UNRAISED-F","0","","","0.0297441533737582","1",""
"hararet-RAISER","hararet-RAISER-UNRAISED-B","0","1","1","0.970255846626242","1",""
"harpa-RAISER","harpa-RAISER-RAISED-F","0","1","1","0.996026770934471","","1"
"harpa-RAISER","harpa-RAISER-RAISED-B","1397","","","0.00397322906552855","","1"
"harpa-RAISER","harpa-RAISER-UNRAISED-F","0","1","1","0.996026770934471","1",""
"harpa-RAISER","harpa-RAISER-UNRAISED-B","0","","","0.00397322906552855","1",""
"harun-NON_RAISER","harun-NON_RAISER-RAISED-F","0","1","1","0.994037437782365","","1"
"harun-NON_RAISER","harun-NON_RAISER-RAISED-B","0","","","0.00596256221763491","","1"
"harun-NON_RAISER","harun-NON_RAISER-UNRAISED-F","0","1","1","0.994037437782365","",""
