"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"irade-NON_RAISER","irade-NON_RAISER-UNRAISED-F","7","","","0.00367943220200213","",""
"irade-NON_RAISER","irade-NON_RAISER-UNRAISED-B","0","1","1","0.996320567797998","",""
"irade-RAISER","irade-RAISER-RAISED-F","496","1","","0.00367943220200213","","1"
"irade-RAISER","irade-RAISER-RAISED-B","2","","1","0.996320567797998","","1"
"irade-RAISER","irade-RAISER-UNRAISED-F","0","","","0.00367943220200213","1",""
"irade-RAISER","irade-RAISER-UNRAISED-B","0","1","1","0.996320567797998","1",""
"irlandiye-RAISER","irlandiye-RAISER-RAISED-F","1","1","","0.000182232738232055","","1"
"irlandiye-RAISER","irlandiye-RAISER-RAISED-B","0","","1","0.999817767261768","","1"
"irlandiye-RAISER","irlandiye-RAISER-UNRAISED-F","0","","","0.000182232738232055","1",""
"irlandiye-RAISER","irlandiye-RAISER-UNRAISED-B","0","1","1","0.999817767261768","1",""
"irratsi'onal-NON_RAISER","irratsi'onal-NON_RAISER-RAISED-F","0","1","1","0.999513153737608","","1"
"irratsi'onal-NON_RAISER","irratsi'onal-NON_RAISER-RAISED-B","0","","","0.000486846262391816","","1"
"irratsi'onal-NON_RAISER","irratsi'onal-NON_RAISER-UNRAISED-F","0","1","1","0.999513153737608","",""
"irratsi'onal-NON_RAISER","irratsi'onal-NON_RAISER-UNRAISED-B","2","","","0.000486846262391816","",""
"ishare-RAISER","ishare-RAISER-RAISED-F","1","1","","8.13940276280419e-05","","1"
"ishare-RAISER","ishare-RAISER-RAISED-B","0","","1","0.999918605972372","","1"
"ishare-RAISER","ishare-RAISER-UNRAISED-F","0","","","8.13940276280419e-05","1",""
"ishare-RAISER","ishare-RAISER-UNRAISED-B","0","1","1","0.999918605972372","1",""
"isharet-NON_RAISER","isharet-NON_RAISER-RAISED-F","0","1","","5.67040738421223e-05","","1"
"isharet-NON_RAISER","isharet-NON_RAISER-RAISED-B","0","","1","0.999943295926158","","1"
"isharet-NON_RAISER","isharet-NON_RAISER-UNRAISED-F","28","","","5.67040738421223e-05","",""
"isharet-NON_RAISER","isharet-NON_RAISER-UNRAISED-B","0","1","1","0.999943295926158","",""
"isharetle-RAISER","isharetle-RAISER-RAISED-F","13","","","0.000237523924007126","","1"
"isharetle-RAISER","isharetle-RAISER-RAISED-B","0","1","1","0.999762476075993","","1"
"isharetle-RAISER","isharetle-RAISER-UNRAISED-F","0","","","0.000237523924007126","1",""
"isharetle-RAISER","isharetle-RAISER-UNRAISED-B","0","1","1","0.999762476075993","1",""
"ishendür-NON_RAISER","ishendür-NON_RAISER-RAISED-F","0","","","7.23051502609897e-05","","1"
"ishendür-NON_RAISER","ishendür-NON_RAISER-RAISED-B","0","1","1","0.999927694849739","","1"
"ishendür-NON_RAISER","ishendür-NON_RAISER-UNRAISED-F","40","","","7.23051502609897e-05","",""
"ishendür-NON_RAISER","ishendür-NON_RAISER-UNRAISED-B","0","1","1","0.999927694849739","",""
"ishghaliyet-NON_RAISER","ishghaliyet-NON_RAISER-RAISED-F","0","1","","7.90201108460544e-05","","1"
"ishghaliyet-NON_RAISER","ishghaliyet-NON_RAISER-RAISED-B","0","","1","0.999920979889154","","1"
"ishghaliyet-NON_RAISER","ishghaliyet-NON_RAISER-UNRAISED-F","15","","","7.90201108460544e-05","",""
"ishghaliyet-NON_RAISER","ishghaliyet-NON_RAISER-UNRAISED-B","0","1","1","0.999920979889154","",""
"ishghaliyet-RAISER","ishghaliyet-RAISER-RAISED-F","53","1","","7.90201108460544e-05","","1"
"ishghaliyet-RAISER","ishghaliyet-RAISER-RAISED-B","0","","1","0.999920979889154","","1"
"ishghaliyet-RAISER","ishghaliyet-RAISER-UNRAISED-F","0","","","7.90201108460544e-05","1",""
"ishghaliyet-RAISER","ishghaliyet-RAISER-UNRAISED-B","0","1","1","0.999920979889154","1",""
"ishxana-NON_RAISER","ishxana-NON_RAISER-RAISED-F","0","1","1","0.996895052932868","","1"
"ishxana-NON_RAISER","ishxana-NON_RAISER-RAISED-B","0","","","0.00310494706713216","","1"
"ishxana-NON_RAISER","ishxana-NON_RAISER-UNRAISED-F","0","1","1","0.996895052932868","",""
"ishxana-NON_RAISER","ishxana-NON_RAISER-UNRAISED-B","7","","","0.00310494706713216","",""
"ishxana-RAISER","ishxana-RAISER-RAISED-F","2","1","1","0.996895052932868","","1"
"ishxana-RAISER","ishxana-RAISER-RAISED-B","571","","","0.00310494706713216","","1"
"ishxana-RAISER","ishxana-RAISER-UNRAISED-F","0","1","1","0.996895052932868","1",""
"ishxana-RAISER","ishxana-RAISER-UNRAISED-B","0","","","0.00310494706713216","1",""
"iskadron-NON_RAISER","iskadron-NON_RAISER-RAISED-F","0","1","1","0.999831221258571","","1"
"iskadron-NON_RAISER","iskadron-NON_RAISER-RAISED-B","0","","","0.000168778741429287","","1"
"iskadron-NON_RAISER","iskadron-NON_RAISER-UNRAISED-F","0","1","1","0.999831221258571","",""
"iskadron-NON_RAISER","iskadron-NON_RAISER-UNRAISED-B","4","","","0.000168778741429287","",""
"iskender-NON_RAISER","iskender-NON_RAISER-RAISED-F","0","","","6.24204012723099e-05","","1"
"iskender-NON_RAISER","iskender-NON_RAISER-RAISED-B","0","1","1","0.999937579598728","","1"
"iskender-NON_RAISER","iskender-NON_RAISER-UNRAISED-F","6","","","6.24204012723099e-05","",""
"iskender-NON_RAISER","iskender-NON_RAISER-UNRAISED-B","0","1","1","0.999937579598728","",""
"iskenje-RAISER","iskenje-RAISER-RAISED-F","138","","","8.26080240916296e-05","","1"
"iskenje-RAISER","iskenje-RAISER-RAISED-B","0","1","1","0.999917391975908","","1"
"iskenje-RAISER","iskenje-RAISER-UNRAISED-F","0","","","8.26080240916296e-05","1",""
"iskenje-RAISER","iskenje-RAISER-UNRAISED-B","0","1","1","0.999917391975908","1",""
"islahat-NON_RAISER","islahat-NON_RAISER-RAISED-F","0","1","1","0.988747980121028","","1"
"islahat-NON_RAISER","islahat-NON_RAISER-RAISED-B","0","","","0.0112520198789715","","1"
"islahat-NON_RAISER","islahat-NON_RAISER-UNRAISED-F","6","1","1","0.988747980121028","",""
"islahat-NON_RAISER","islahat-NON_RAISER-UNRAISED-B","475","","","0.0112520198789715","",""
"islahat-NON_RAISER","islahat-NON_RAISER-RAISED-F","0","1","1","0.988747980121028","","1"
"islahat-NON_RAISER","islahat-NON_RAISER-RAISED-B","0","","","0.0112520198789715","","1"
"islahat-NON_RAISER","islahat-NON_RAISER-UNRAISED-F","0","1","1","0.988747980121028","",""
"islahat-NON_RAISER","islahat-NON_RAISER-UNRAISED-B","29","","","0.0112520198789715","",""
"islahatchi-NON_RAISER","islahatchi-NON_RAISER-RAISED-F","0","1","1","0.986600741508023","","1"
"islahatchi-NON_RAISER","islahatchi-NON_RAISER-RAISED-B","0","","","0.0133992584919769","","1"
"islahatchi-NON_RAISER","islahatchi-NON_RAISER-UNRAISED-F","1","1","1","0.986600741508023","",""
"islahatchi-NON_RAISER","islahatchi-NON_RAISER-UNRAISED-B","58","","","0.0133992584919769","",""
"islamiyet-NON_RAISER","islamiyet-NON_RAISER-RAISED-F","0","1","","5.06040393447372e-05","","1"
"islamiyet-NON_RAISER","islamiyet-NON_RAISER-RAISED-B","0","","1","0.999949395960655","","1"
"islamiyet-NON_RAISER","islamiyet-NON_RAISER-UNRAISED-F","24","","","5.06040393447372e-05","",""
"islamiyet-NON_RAISER","islamiyet-NON_RAISER-UNRAISED-B","0","1","1","0.999949395960655","",""
"islamlash-NON_RAISER","islamlash-NON_RAISER-RAISED-F","0","1","1","0.999678699003168","","1"
"islamlash-NON_RAISER","islamlash-NON_RAISER-RAISED-B","0","","","0.000321300996831586","","1"
"islamlash-NON_RAISER","islamlash-NON_RAISER-UNRAISED-F","0","1","1","0.999678699003168","",""
"islamlash-NON_RAISER","islamlash-NON_RAISER-UNRAISED-B","1","","","0.000321300996831586","",""
"ispaniye-RAISER","ispaniye-RAISER-RAISED-F","21","1","","6.72693673530876e-05","","1"
"ispaniye-RAISER","ispaniye-RAISER-RAISED-B","0","","1","0.999932730632647","","1"
"ispaniye-RAISER","ispaniye-RAISER-UNRAISED-F","0","","","6.72693673530876e-05","1",""
"ispaniye-RAISER","ispaniye-RAISER-UNRAISED-B","0","1","1","0.999932730632647","1",""
"isparta-RAISER","isparta-RAISER-RAISED-F","0","1","1","0.999808340747724","","1"
"isparta-RAISER","isparta-RAISER-RAISED-B","1","","","0.000191659252275711","","1"
"isparta-RAISER","isparta-RAISER-UNRAISED-F","0","1","1","0.999808340747724","1",""
"isparta-RAISER","isparta-RAISER-UNRAISED-B","0","","","0.000191659252275711","1",""
"ispatla-NON_RAISER","ispatla-NON_RAISER-RAISED-F","0","1","1","0.99998946258561","","1"
"ispatla-NON_RAISER","ispatla-NON_RAISER-RAISED-B","0","","","1.05374143899439e-05","","1"
"ispatla-NON_RAISER","ispatla-NON_RAISER-UNRAISED-F","0","1","1","0.99998946258561","",""
"ispatla-NON_RAISER","ispatla-NON_RAISER-UNRAISED-B","119","","","1.05374143899439e-05","",""
"ispatla-RAISER","ispatla-RAISER-RAISED-F","0","1","1","0.99998946258561","","1"
"ispatla-RAISER","ispatla-RAISER-RAISED-B","108","","","1.05374143899439e-05","","1"
"ispatla-RAISER","ispatla-RAISER-UNRAISED-F","0","1","1","0.99998946258561","1",""
"ispatla-RAISER","ispatla-RAISER-UNRAISED-B","0","","","1.05374143899439e-05","1",""
"ispatname-RAISER","ispatname-RAISER-RAISED-F","7","1","","0.00621535029581005","","1"
"ispatname-RAISER","ispatname-RAISER-RAISED-B","0","","1","0.99378464970419","","1"
"ispatname-RAISER","ispatname-RAISER-UNRAISED-F","0","","","0.00621535029581005","1",""
"ispatname-RAISER","ispatname-RAISER-UNRAISED-B","0","1","1","0.99378464970419","1",""
"isra'iliye-RAISER","isra'iliye-RAISER-RAISED-F","18","1","","5.45345798876379e-05","","1"
"isra'iliye-RAISER","isra'iliye-RAISER-RAISED-B","0","","1","0.999945465420112","","1"
"isra'iliye-RAISER","isra'iliye-RAISER-UNRAISED-F","31","","","5.45345798876379e-05","1",""
"isra'iliye-RAISER","isra'iliye-RAISER-UNRAISED-B","0","1","1","0.999945465420112","1",""
"israpxor-NON_RAISER","israpxor-NON_RAISER-RAISED-F","0","1","1","0.999243880921641","","1"
"israpxor-NON_RAISER","israpxor-NON_RAISER-RAISED-B","0","","","0.000756119078359041","","1"
"israpxor-NON_RAISER","israpxor-NON_RAISER-UNRAISED-F","0","1","1","0.999243880921641","",""
"israpxor-NON_RAISER","israpxor-NON_RAISER-UNRAISED-B","1","","","0.000756119078359041","",""
"istanbul-NON_RAISER","istanbul-NON_RAISER-RAISED-F","0","1","1","0.999995650311327","","1"
"istanbul-NON_RAISER","istanbul-NON_RAISER-RAISED-B","0","","","4.34968867257801e-06","","1"
"istanbul-NON_RAISER","istanbul-NON_RAISER-UNRAISED-F","0","1","1","0.999995650311327","",""
"istanbul-NON_RAISER","istanbul-NON_RAISER-UNRAISED-B","1277","","","4.34968867257801e-06","",""
"istansa-RAISER","istansa-RAISER-RAISED-F","2","1","1","0.990526267746385","","1"
"istansa-RAISER","istansa-RAISER-RAISED-B","186","","","0.00947373225361525","","1"
"istansa-RAISER","istansa-RAISER-UNRAISED-F","0","1","1","0.990526267746385","1",""
"istansa-RAISER","istansa-RAISER-UNRAISED-B","0","","","0.00947373225361525","1",""
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-RAISED-F","0","1","","0.00017212239873995","","1"
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-RAISED-B","0","","1","0.99982787760126","","1"
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-UNRAISED-F","8","","","0.00017212239873995","",""
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-UNRAISED-B","0","1","1","0.99982787760126","",""
"istiqamet-RAISER","istiqamet-RAISER-RAISED-F","1","1","","0.00017212239873995","","1"
"istiqamet-RAISER","istiqamet-RAISER-RAISED-B","0","","1","0.99982787760126","","1"
"istiqamet-RAISER","istiqamet-RAISER-UNRAISED-F","0","","","0.00017212239873995","1",""
"istiqamet-RAISER","istiqamet-RAISER-UNRAISED-B","0","1","1","0.99982787760126","1",""
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-RAISED-F","0","1","","0.000112014913000515","","1"
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-RAISED-B","0","","1","0.999887985086999","","1"
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-UNRAISED-F","3","","","0.000112014913000515","",""
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-UNRAISED-B","0","1","1","0.999887985086999","",""
"istirahetxana-RAISER","istirahetxana-RAISER-RAISED-F","0","1","1","0.999590813612427","","1"
"istirahetxana-RAISER","istirahetxana-RAISER-RAISED-B","1","","","0.000409186387573146","","1"
"istirahetxana-RAISER","istirahetxana-RAISER-UNRAISED-F","0","1","1","0.999590813612427","1",""
"istirahetxana-RAISER","istirahetxana-RAISER-UNRAISED-B","0","","","0.000409186387573146","1",""
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-RAISED-F","0","1","1","0.999981161360935","","1"
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-RAISED-B","0","","","1.88386390646e-05","","1"
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-UNRAISED-F","0","1","1","0.999981161360935","",""
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-UNRAISED-B","14","","","1.88386390646e-05","",""
"ita'et-NON_RAISER","ita'et-NON_RAISER-RAISED-F","0","1","","6.74677614868939e-05","","1"
"ita'et-NON_RAISER","ita'et-NON_RAISER-RAISED-B","0","","1","0.999932532238513","","1"
"ita'et-NON_RAISER","ita'et-NON_RAISER-UNRAISED-F","7","","","6.74677614868939e-05","",""
"ita'et-NON_RAISER","ita'et-NON_RAISER-UNRAISED-B","0","1","1","0.999932532238513","",""
"ita'et-RAISER","ita'et-RAISER-RAISED-F","2","1","","6.74677614868939e-05","","1"
"ita'et-RAISER","ita'et-RAISER-RAISED-B","0","","1","0.999932532238513","","1"
"ita'et-RAISER","ita'et-RAISER-UNRAISED-F","0","","","6.74677614868939e-05","1",""
"ita'et-RAISER","ita'et-RAISER-UNRAISED-B","0","1","1","0.999932532238513","1",""
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-RAISED-F","0","","1","0.999513153737608","","1"
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-RAISED-B","0","1","","0.000486846262391816","","1"
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-UNRAISED-F","0","1","1","0.999513153737608","",""
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-UNRAISED-B","2","","","0.000486846262391816","",""
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-RAISED-F","0","1","","0.00014995425721051","","1"
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-RAISED-B","0","","1","0.999850045742789","","1"
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-UNRAISED-F","4","","","0.00014995425721051","",""
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-UNRAISED-B","0","1","1","0.999850045742789","",""
"italiye-RAISER","italiye-RAISER-RAISED-F","18","1","","5.31437092806909e-05","","1"
"italiye-RAISER","italiye-RAISER-RAISED-B","0","","1","0.999946856290719","","1"
"italiye-RAISER","italiye-RAISER-UNRAISED-F","0","","","5.31437092806909e-05","1",""
"italiye-RAISER","italiye-RAISER-UNRAISED-B","0","1","1","0.999946856290719","1",""
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-RAISED-F","0","1","1","0.999929728133533","","1"
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-RAISED-B","0","","","7.0271866467464e-05","","1"
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-UNRAISED-F","0","1","1","0.999929728133533","",""
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-UNRAISED-B","28","","","7.0271866467464e-05","",""
"ixchamla-RAISER","ixchamla-RAISER-RAISED-F","0","1","1","0.99960428326167","","1"
"ixchamla-RAISER","ixchamla-RAISER-RAISED-B","1","","","0.000395716738329943","","1"
"ixchamla-RAISER","ixchamla-RAISER-UNRAISED-F","0","1","1","0.99960428326167","1",""
"ixchamla-RAISER","ixchamla-RAISER-UNRAISED-B","0","","","0.000395716738329943","1",""
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-RAISED-F","0","1","","9.29378425429204e-05","","1"
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-RAISED-B","0","","1","0.999907062157457","","1"
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-UNRAISED-F","23","","","9.29378425429204e-05","",""
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-UNRAISED-B","0","1","1","0.999907062157457","",""
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-F","0","1","1","0.999986399343886","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-B","0","","","1.36006561135549e-05","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-F","0","1","1","0.999986399343886","",""
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-B","75","","","1.36006561135549e-05","",""
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-F","0","1","1","0.999986399343886","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-B","0","","","1.36006561135549e-05","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-F","0","1","1","0.999986399343886","",""
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-B","35","","","1.36006561135549e-05","",""
"izahla-RAISER","izahla-RAISER-RAISED-F","1","1","1","0.941662282992248","","1"
"izahla-RAISER","izahla-RAISER-RAISED-B","12","","","0.058337717007752","","1"
"izahla-RAISER","izahla-RAISER-UNRAISED-F","0","1","1","0.941662282992248","1",""
"izahla-RAISER","izahla-RAISER-UNRAISED-B","0","","","0.058337717007752","1",""
"izbasar-NON_RAISER","izbasar-NON_RAISER-RAISED-F","0","1","1","0.999959659909406","","1"
"izbasar-NON_RAISER","izbasar-NON_RAISER-RAISED-B","0","","","4.03400905942819e-05","","1"
"izbasar-NON_RAISER","izbasar-NON_RAISER-UNRAISED-F","0","1","1","0.999959659909406","",""
"izbasar-NON_RAISER","izbasar-NON_RAISER-UNRAISED-B","27","","","4.03400905942819e-05","",""
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-RAISED-F","0","1","1","0.999822805877449","","1"
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-RAISED-B","0","","","0.000177194122550794","","1"
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-UNRAISED-F","0","1","1","0.999822805877449","",""
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-UNRAISED-B","6","","","0.000177194122550794","",""
"izolyator-NON_RAISER","izolyator-NON_RAISER-RAISED-F","0","1","1","0.999243880921641","","1"
"izolyator-NON_RAISER","izolyator-NON_RAISER-RAISED-B","0","","","0.000756119078359041","","1"
"izolyator-NON_RAISER","izolyator-NON_RAISER-UNRAISED-F","0","1","1","0.999243880921641","",""
"izolyator-NON_RAISER","izolyator-NON_RAISER-UNRAISED-B","1","","","0.000756119078359041","",""
"izzetle-RAISER","izzetle-RAISER-RAISED-F","9","","","0.000280062768828446","","1"
"izzetle-RAISER","izzetle-RAISER-RAISED-B","0","1","1","0.999719937231172","","1"
"izzetle-RAISER","izzetle-RAISER-UNRAISED-F","0","","","0.000280062768828446","1",""
"izzetle-RAISER","izzetle-RAISER-UNRAISED-B","0","1","1","0.999719937231172","1",""
"jada-RAISER","jada-RAISER-RAISED-F","0","1","1","0.999418374420386","","1"
"jada-RAISER","jada-RAISER-RAISED-B","1","","","0.000581625579613942","","1"
"jada-RAISER","jada-RAISER-UNRAISED-F","0","1","1","0.999418374420386","1",""
"jada-RAISER","jada-RAISER-UNRAISED-B","0","","","0.000581625579613942","1",""
"jadu-NON_RAISER","jadu-NON_RAISER-RAISED-F","0","1","1","0.999927930769906","","1"
"jadu-NON_RAISER","jadu-NON_RAISER-RAISED-B","0","","","7.20692300943959e-05","","1"
"jadu-NON_RAISER","jadu-NON_RAISER-UNRAISED-F","0","1","1","0.999927930769906","",""
"jadu-NON_RAISER","jadu-NON_RAISER-UNRAISED-B","15","","","7.20692300943959e-05","",""
"jahalet-NON_RAISER","jahalet-NON_RAISER-RAISED-F","0","1","","5.01963768254093e-05","","1"
"jahalet-NON_RAISER","jahalet-NON_RAISER-RAISED-B","0","","1","0.999949803623175","","1"
"jahalet-NON_RAISER","jahalet-NON_RAISER-UNRAISED-F","56","","","5.01963768254093e-05","",""
"jahalet-NON_RAISER","jahalet-NON_RAISER-UNRAISED-B","0","1","1","0.999949803623175","",""
"jahalet-RAISER","jahalet-RAISER-RAISED-F","1","1","","5.01963768254093e-05","","1"
"jahalet-RAISER","jahalet-RAISER-RAISED-B","0","","1","0.999949803623175","","1"
"jahalet-RAISER","jahalet-RAISER-UNRAISED-F","0","","","5.01963768254093e-05","1",""
"jahalet-RAISER","jahalet-RAISER-UNRAISED-B","0","1","1","0.999949803623175","1",""
"jahan-NON_RAISER","jahan-NON_RAISER-RAISED-F","0","1","1","0.996442811198562","","1"
"jahan-NON_RAISER","jahan-NON_RAISER-RAISED-B","0","","","0.00355718880143763","","1"
"jahan-NON_RAISER","jahan-NON_RAISER-UNRAISED-F","1","1","1","0.996442811198562","",""
"jahan-NON_RAISER","jahan-NON_RAISER-UNRAISED-B","223","","","0.00355718880143763","",""
"jahaz-NON_RAISER","jahaz-NON_RAISER-RAISED-F","0","1","1","0.999862789787348","","1"
"jahaz-NON_RAISER","jahaz-NON_RAISER-RAISED-B","0","","","0.000137210212651562","","1"
"jahaz-NON_RAISER","jahaz-NON_RAISER-UNRAISED-F","0","1","1","0.999862789787348","",""
"jahaz-NON_RAISER","jahaz-NON_RAISER-UNRAISED-B","5","","","0.000137210212651562","",""
"jakarla-NON_RAISER","jakarla-NON_RAISER-RAISED-F","0","1","1","0.999983567532678","","1"
"jakarla-NON_RAISER","jakarla-NON_RAISER-RAISED-B","0","","","1.64324673223026e-05","","1"
"jakarla-NON_RAISER","jakarla-NON_RAISER-UNRAISED-F","0","1","1","0.999983567532678","",""
"jakarla-NON_RAISER","jakarla-NON_RAISER-UNRAISED-B","13","","","1.64324673223026e-05","",""
"jakarla-RAISER","jakarla-RAISER-RAISED-F","0","1","1","0.999983567532678","","1"
"jakarla-RAISER","jakarla-RAISER-RAISED-B","56","","","1.64324673223026e-05","","1"
"jakarla-RAISER","jakarla-RAISER-UNRAISED-F","0","1","1","0.999983567532678","1",""
"jakarla-RAISER","jakarla-RAISER-UNRAISED-B","0","","","1.64324673223026e-05","1",""
"jakarname-RAISER","jakarname-RAISER-RAISED-F","0","1","","0.827526344748245","","1"
"jakarname-RAISER","jakarname-RAISER-RAISED-B","1","","1","0.172473655251755","","1"
"jakarname-RAISER","jakarname-RAISER-UNRAISED-F","0","","","0.827526344748245","1",""
"jakarname-RAISER","jakarname-RAISER-UNRAISED-B","0","1","1","0.172473655251755","1",""
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-RAISED-F","0","1","1","0.999975940147042","","1"
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-RAISED-B","0","","","2.40598529580582e-05","","1"
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-UNRAISED-F","0","1","1","0.999975940147042","",""
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-UNRAISED-B","4","","","2.40598529580582e-05","",""
"jalap-NON_RAISER","jalap-NON_RAISER-RAISED-F","0","1","1","0.999678699003168","","1"
"jalap-NON_RAISER","jalap-NON_RAISER-RAISED-B","0","","","0.000321300996831586","","1"
"jalap-NON_RAISER","jalap-NON_RAISER-UNRAISED-F","0","1","1","0.999678699003168","",""
"jalap-NON_RAISER","jalap-NON_RAISER-UNRAISED-B","1","","","0.000321300996831586","",""
"jallat-NON_RAISER","jallat-NON_RAISER-RAISED-F","0","1","1","0.999977108723274","","1"
"jallat-NON_RAISER","jallat-NON_RAISER-RAISED-B","0","","","2.28912767258338e-05","","1"
"jallat-NON_RAISER","jallat-NON_RAISER-UNRAISED-F","0","1","1","0.999977108723274","",""
"jallat-NON_RAISER","jallat-NON_RAISER-UNRAISED-B","73","","","2.28912767258338e-05","",""
"jama'et-NON_RAISER","jama'et-NON_RAISER-RAISED-F","0","1","","2.16578754978384e-05","","1"
"jama'et-NON_RAISER","jama'et-NON_RAISER-RAISED-B","0","","1","0.999978342124502","","1"
"jama'et-NON_RAISER","jama'et-NON_RAISER-UNRAISED-F","360","","","2.16578754978384e-05","",""
"jama'et-NON_RAISER","jama'et-NON_RAISER-UNRAISED-B","0","1","1","0.999978342124502","",""
"jama'et-RAISER","jama'et-RAISER-RAISED-F","321","1","","2.16578754978384e-05","","1"
"jama'et-RAISER","jama'et-RAISER-RAISED-B","0","","1","0.999978342124502","","1"
"jama'et-RAISER","jama'et-RAISER-UNRAISED-F","0","","","2.16578754978384e-05","1",""
"jama'et-RAISER","jama'et-RAISER-UNRAISED-B","0","1","1","0.999978342124502","1",""
"jamal-NON_RAISER","jamal-NON_RAISER-RAISED-F","0","1","1","0.999977176512982","","1"
"jamal-NON_RAISER","jamal-NON_RAISER-RAISED-B","0","","","2.28234870176536e-05","","1"
"jamal-NON_RAISER","jamal-NON_RAISER-UNRAISED-F","0","1","1","0.999977176512982","",""
"jamal-NON_RAISER","jamal-NON_RAISER-UNRAISED-B","5","","","2.28234870176536e-05","",""
"jame-NON_RAISER","jame-NON_RAISER-RAISED-F","0","1","","4.41923898792133e-05","","1"
"jame-NON_RAISER","jame-NON_RAISER-RAISED-B","0","","1","0.999955807610121","","1"
"jame-NON_RAISER","jame-NON_RAISER-UNRAISED-F","90","","","4.41923898792133e-05","",""
"jame-NON_RAISER","jame-NON_RAISER-UNRAISED-B","0","1","1","0.999955807610121","",""
"janan-NON_RAISER","janan-NON_RAISER-RAISED-F","0","1","1","0.999926951231703","","1"
"janan-NON_RAISER","janan-NON_RAISER-RAISED-B","0","","","7.30487682971681e-05","","1"
"janan-NON_RAISER","janan-NON_RAISER-UNRAISED-F","0","1","1","0.999926951231703","",""
"janan-NON_RAISER","janan-NON_RAISER-UNRAISED-B","19","","","7.30487682971681e-05","",""
"janane-RAISER","janane-RAISER-RAISED-F","0","1","","0.944587976915076","","1"
"janane-RAISER","janane-RAISER-RAISED-B","1","","1","0.0554120230849238","","1"
"janane-RAISER","janane-RAISER-UNRAISED-F","0","","","0.944587976915076","1",""
"janane-RAISER","janane-RAISER-UNRAISED-B","0","1","1","0.0554120230849238","1",""
"janap-NON_RAISER","janap-NON_RAISER-RAISED-F","0","1","1","0.999724601233368","","1"
"janap-NON_RAISER","janap-NON_RAISER-RAISED-B","0","","","0.000275398766632406","","1"
"janap-NON_RAISER","janap-NON_RAISER-UNRAISED-F","0","1","1","0.999724601233368","",""
"janap-NON_RAISER","janap-NON_RAISER-UNRAISED-B","3","","","0.000275398766632406","",""
"janbaz-NON_RAISER","janbaz-NON_RAISER-RAISED-F","0","1","1","0.999925656511314","","1"
"janbaz-NON_RAISER","janbaz-NON_RAISER-RAISED-B","0","","","7.43434886857353e-05","","1"
"janbaz-NON_RAISER","janbaz-NON_RAISER-UNRAISED-F","0","1","1","0.999925656511314","",""
"janbaz-NON_RAISER","janbaz-NON_RAISER-UNRAISED-B","7","","","7.43434886857353e-05","",""
