"Input","Output","Frequency","VAgreeSurface","HarmonicUniformity","*Unraised","ID"
"hayajan-RAISER","hayajan-RAISER-UNRAISED-B","0","","8.3356770320675e-06","1",""
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-RAISED-F","0","1","0.999963022125673","","1"
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-RAISED-B","0","","3.69778743267712e-05","","1"
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-UNRAISED-F","0","1","0.999963022125673","",""
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-UNRAISED-B","13","","3.69778743267712e-05","",""
"hayajanlan-RAISER","hayajanlan-RAISER-RAISED-F","0","1","0.999963022125673","","1"
"hayajanlan-RAISER","hayajanlan-RAISER-RAISED-B","4","","3.69778743267712e-05","","1"
"hayajanlan-RAISER","hayajanlan-RAISER-UNRAISED-F","0","1","0.999963022125673","1",""
"hayajanlan-RAISER","hayajanlan-RAISER-UNRAISED-B","0","","3.69778743267712e-05","1",""
"hayan-NON_RAISER","hayan-NON_RAISER-RAISED-F","0","1","0.999803737726202","","1"
"hayan-NON_RAISER","hayan-NON_RAISER-RAISED-B","0","","0.000196262273797654","","1"
"hayan-NON_RAISER","hayan-NON_RAISER-UNRAISED-F","0","1","0.999803737726202","",""
"hayan-NON_RAISER","hayan-NON_RAISER-UNRAISED-B","1","","0.000196262273797654","",""
"hayan-RAISER","hayan-RAISER-RAISED-F","0","1","0.999803737726202","","1"
"hayan-RAISER","hayan-RAISER-RAISED-B","2","","0.000196262273797654","","1"
"hayan-RAISER","hayan-RAISER-UNRAISED-F","0","1","0.999803737726202","1",""
"hayan-RAISER","hayan-RAISER-UNRAISED-B","0","","0.000196262273797654","1",""
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-RAISED-F","0","1","0.999893831347355","","1"
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-RAISED-B","0","","0.000106168652644678","","1"
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-UNRAISED-F","0","1","0.999893831347355","",""
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-UNRAISED-B","17","","0.000106168652644678","",""
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-F","0","1","0.999744469495891","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-B","0","","0.000255530504109425","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-F","0","1","0.999744469495891","",""
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-B","917","","0.000255530504109425","",""
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-F","0","1","0.999744469495891","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-B","0","","0.000255530504109425","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-F","1","1","0.999744469495891","",""
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-B","2314","","0.000255530504109425","",""
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-RAISED-F","0","1","0.999505858857764","","1"
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-RAISED-B","0","","0.000494141142235671","","1"
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-UNRAISED-F","0","1","0.999505858857764","",""
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-UNRAISED-B","2","","0.000494141142235671","",""
"haywan-NON_RAISER","haywan-NON_RAISER-RAISED-F","0","1","0.999991590700985","","1"
"haywan-NON_RAISER","haywan-NON_RAISER-RAISED-B","0","","8.40929901535503e-06","","1"
"haywan-NON_RAISER","haywan-NON_RAISER-UNRAISED-F","0","1","0.999991590700985","",""
"haywan-NON_RAISER","haywan-NON_RAISER-UNRAISED-B","463","","8.40929901535503e-06","",""
"haywanat-NON_RAISER","haywanat-NON_RAISER-RAISED-F","0","1","0.999978836529252","","1"
"haywanat-NON_RAISER","haywanat-NON_RAISER-RAISED-B","0","","2.11634707480979e-05","","1"
"haywanat-NON_RAISER","haywanat-NON_RAISER-UNRAISED-F","0","1","0.999978836529252","",""
"haywanat-NON_RAISER","haywanat-NON_RAISER-UNRAISED-B","114","","2.11634707480979e-05","",""
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-RAISED-F","0","1","0.999623048940254","","1"
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-RAISED-B","0","","0.000376951059745778","","1"
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-UNRAISED-F","0","1","0.999623048940254","",""
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-UNRAISED-B","3","","0.000376951059745778","",""
"hazar-NON_RAISER","hazar-NON_RAISER-RAISED-F","0","1","0.999923657446097","","1"
"hazar-NON_RAISER","hazar-NON_RAISER-RAISED-B","0","","7.6342553902542e-05","","1"
"hazar-NON_RAISER","hazar-NON_RAISER-UNRAISED-F","0","1","0.999923657446097","",""
"hazar-NON_RAISER","hazar-NON_RAISER-UNRAISED-B","6","","7.6342553902542e-05","",""
"hazar-RAISER","hazar-RAISER-RAISED-F","0","1","0.999923657446097","","1"
"hazar-RAISER","hazar-RAISER-RAISED-B","3","","7.6342553902542e-05","","1"
"hazar-RAISER","hazar-RAISER-UNRAISED-F","0","1","0.999923657446097","1",""
"hazar-RAISER","hazar-RAISER-UNRAISED-B","0","","7.6342553902542e-05","1",""
"hazirla-NON_RAISER","hazirla-NON_RAISER-RAISED-F","0","1","0.999986225163546","","1"
"hazirla-NON_RAISER","hazirla-NON_RAISER-RAISED-B","0","","1.3774836453706e-05","","1"
"hazirla-NON_RAISER","hazirla-NON_RAISER-UNRAISED-F","0","1","0.999986225163546","",""
"hazirla-NON_RAISER","hazirla-NON_RAISER-UNRAISED-B","57","","1.3774836453706e-05","",""
"hazirla-RAISER","hazirla-RAISER-RAISED-F","0","1","0.999986225163546","","1"
"hazirla-RAISER","hazirla-RAISER-RAISED-B","22","","1.3774836453706e-05","","1"
"hazirla-RAISER","hazirla-RAISER-UNRAISED-F","0","1","0.999986225163546","1",""
"hazirla-RAISER","hazirla-RAISER-UNRAISED-B","0","","1.3774836453706e-05","1",""
"hebesh-NON_RAISER","hebesh-NON_RAISER-RAISED-F","0","","0.000144165272218772","","1"
"hebesh-NON_RAISER","hebesh-NON_RAISER-RAISED-B","0","1","0.999855834727781","","1"
"hebesh-NON_RAISER","hebesh-NON_RAISER-UNRAISED-F","2","","0.000144165272218772","",""
"hebesh-NON_RAISER","hebesh-NON_RAISER-UNRAISED-B","0","1","0.999855834727781","",""
"hediye-NON_RAISER","hediye-NON_RAISER-RAISED-F","0","","3.05270552553612e-05","","1"
"hediye-NON_RAISER","hediye-NON_RAISER-RAISED-B","0","1","0.999969472944745","","1"
"hediye-NON_RAISER","hediye-NON_RAISER-UNRAISED-F","1","","3.05270552553612e-05","",""
"hediye-NON_RAISER","hediye-NON_RAISER-UNRAISED-B","0","1","0.999969472944745","",""
"hediye-RAISER","hediye-RAISER-RAISED-F","7","","3.05270552553612e-05","","1"
"hediye-RAISER","hediye-RAISER-RAISED-B","0","1","0.999969472944745","","1"
"hediye-RAISER","hediye-RAISER-UNRAISED-F","14","","3.05270552553612e-05","1",""
"hediye-RAISER","hediye-RAISER-UNRAISED-B","0","1","0.999969472944745","1",""
"hejep-NON_RAISER","hejep-NON_RAISER-RAISED-F","0","","0.000235494878098937","","1"
"hejep-NON_RAISER","hejep-NON_RAISER-RAISED-B","0","1","0.999764505121901","","1"
"hejep-NON_RAISER","hejep-NON_RAISER-UNRAISED-F","1","","0.000235494878098937","",""
"hejep-NON_RAISER","hejep-NON_RAISER-UNRAISED-B","0","1","0.999764505121901","",""
"hejer-NON_RAISER","hejer-NON_RAISER-RAISED-F","0","","8.7645684042287e-05","","1"
"hejer-NON_RAISER","hejer-NON_RAISER-RAISED-B","0","1","0.999912354315958","","1"
"hejer-NON_RAISER","hejer-NON_RAISER-UNRAISED-F","2","","8.7645684042287e-05","",""
"hejer-NON_RAISER","hejer-NON_RAISER-UNRAISED-B","0","1","0.999912354315958","",""
"hejile-RAISER","hejile-RAISER-RAISED-F","1","","0.00045519995152484","","1"
"hejile-RAISER","hejile-RAISER-RAISED-B","0","1","0.999544800048475","","1"
"hejile-RAISER","hejile-RAISER-UNRAISED-F","0","","0.00045519995152484","1",""
"hejile-RAISER","hejile-RAISER-UNRAISED-B","0","1","0.999544800048475","1",""
"helep-NON_RAISER","helep-NON_RAISER-RAISED-F","0","","9.59982252356803e-05","","1"
"helep-NON_RAISER","helep-NON_RAISER-RAISED-B","0","1","0.999904001774764","","1"
"helep-NON_RAISER","helep-NON_RAISER-UNRAISED-F","7","","9.59982252356803e-05","",""
"helep-NON_RAISER","helep-NON_RAISER-UNRAISED-B","0","1","0.999904001774764","",""
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-RAISED-F","0","1","0.999880257874185","","1"
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-RAISED-B","0","","0.000119742125815114","","1"
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-UNRAISED-F","0","1","0.999880257874185","",""
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-UNRAISED-B","1","","0.000119742125815114","",""
"hemdem-NON_RAISER","hemdem-NON_RAISER-RAISED-F","0","","3.80645332159952e-05","","1"
"hemdem-NON_RAISER","hemdem-NON_RAISER-RAISED-B","0","1","0.999961935466784","","1"
"hemdem-NON_RAISER","hemdem-NON_RAISER-UNRAISED-F","109","","3.80645332159952e-05","",""
"hemdem-NON_RAISER","hemdem-NON_RAISER-UNRAISED-B","0","1","0.999961935466784","",""
"hemdu-NON_RAISER","hemdu-NON_RAISER-RAISED-F","0","","0.329263572932957","","1"
"hemdu-NON_RAISER","hemdu-NON_RAISER-RAISED-B","0","1","0.670736427067043","","1"
"hemdu-NON_RAISER","hemdu-NON_RAISER-UNRAISED-F","1","1","0.329263572932957","",""
"hemdu-NON_RAISER","hemdu-NON_RAISER-UNRAISED-B","0","","0.670736427067043","",""
"hemdusana-RAISER","hemdusana-RAISER-RAISED-F","0","1","0.999893505838481","","1"
"hemdusana-RAISER","hemdusana-RAISER-RAISED-B","1","","0.000106494161518644","","1"
"hemdusana-RAISER","hemdusana-RAISER-UNRAISED-F","0","1","0.999893505838481","1",""
"hemdusana-RAISER","hemdusana-RAISER-UNRAISED-B","0","","0.000106494161518644","1",""
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-RAISED-F","0","","0.000191021605047215","","1"
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-RAISED-B","0","1","0.999808978394953","","1"
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-UNRAISED-F","1","","0.000191021605047215","",""
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-UNRAISED-B","0","1","0.999808978394953","",""
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-RAISED-F","0","1","0.999988843703918","","1"
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-RAISED-B","0","","1.11562960815048e-05","","1"
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-UNRAISED-F","0","1","0.999988843703918","",""
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-UNRAISED-B","100","","1.11562960815048e-05","",""
"hemkarlash-RAISER","hemkarlash-RAISER-RAISED-F","0","1","0.999988843703918","","1"
"hemkarlash-RAISER","hemkarlash-RAISER-RAISED-B","180","","1.11562960815048e-05","","1"
"hemkarlash-RAISER","hemkarlash-RAISER-UNRAISED-F","0","1","0.999988843703918","1",""
"hemkarlash-RAISER","hemkarlash-RAISER-UNRAISED-B","0","","1.11562960815048e-05","1",""
"hemme-RAISER","hemme-RAISER-RAISED-F","538","","3.74630826711418e-05","","1"
"hemme-RAISER","hemme-RAISER-RAISED-B","0","1","0.999962536917329","","1"
"hemme-RAISER","hemme-RAISER-UNRAISED-F","0","","3.74630826711418e-05","1",""
"hemme-RAISER","hemme-RAISER-UNRAISED-B","0","1","0.999962536917329","1",""
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-RAISED-F","0","","4.27733073920184e-05","","1"
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-RAISED-B","0","1","0.999957226692608","","1"
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-UNRAISED-F","60","","4.27733073920184e-05","",""
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-UNRAISED-B","0","1","0.999957226692608","",""
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-RAISED-F","0","","5.66432675082599e-05","","1"
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-RAISED-B","0","1","0.999943356732492","","1"
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-UNRAISED-F","2","","5.66432675082599e-05","",""
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-UNRAISED-B","0","1","0.999943356732492","",""
"hemrah-NON_RAISER","hemrah-NON_RAISER-RAISED-F","0","","0.999987479038988","","1"
"hemrah-NON_RAISER","hemrah-NON_RAISER-RAISED-B","0","1","1.2520961011786e-05","","1"
"hemrah-NON_RAISER","hemrah-NON_RAISER-UNRAISED-F","0","1","0.999987479038988","",""
"hemrah-NON_RAISER","hemrah-NON_RAISER-UNRAISED-B","18","","1.2520961011786e-05","",""
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-RAISED-F","0","","0.999981520618629","","1"
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-RAISED-B","0","1","1.84793813714501e-05","","1"
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-UNRAISED-F","0","1","0.999981520618629","",""
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-UNRAISED-B","3","","1.84793813714501e-05","",""
"hemseper-NON_RAISER","hemseper-NON_RAISER-RAISED-F","0","","0.000130774190314979","","1"
"hemseper-NON_RAISER","hemseper-NON_RAISER-RAISED-B","0","1","0.999869225809685","","1"
"hemseper-NON_RAISER","hemseper-NON_RAISER-UNRAISED-F","1","","0.000130774190314979","",""
"hemseper-NON_RAISER","hemseper-NON_RAISER-UNRAISED-B","0","1","0.999869225809685","",""
"hemshire-RAISER","hemshire-RAISER-RAISED-F","7","","0.000163935545209579","","1"
"hemshire-RAISER","hemshire-RAISER-RAISED-B","0","1","0.99983606445479","","1"
"hemshire-RAISER","hemshire-RAISER-UNRAISED-F","0","","0.000163935545209579","1",""
"hemshire-RAISER","hemshire-RAISER-UNRAISED-B","0","1","0.99983606445479","1",""
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-RAISED-F","0","","4.45142782114319e-05","","1"
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-RAISED-B","0","1","0.999955485721789","","1"
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-UNRAISED-F","101","","4.45142782114319e-05","",""
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-UNRAISED-B","0","1","0.999955485721789","",""
"hemyan-NON_RAISER","hemyan-NON_RAISER-RAISED-F","0","","0.999746049381984","","1"
"hemyan-NON_RAISER","hemyan-NON_RAISER-RAISED-B","0","1","0.000253950618016252","","1"
"hemyan-NON_RAISER","hemyan-NON_RAISER-UNRAISED-F","0","1","0.999746049381984","",""
"hemyan-NON_RAISER","hemyan-NON_RAISER-UNRAISED-B","1","","0.000253950618016252","",""
"hemze-RAISER","hemze-RAISER-RAISED-F","4","","8.8504680772645e-05","","1"
"hemze-RAISER","hemze-RAISER-RAISED-B","0","1","0.999911495319227","","1"
"hemze-RAISER","hemze-RAISER-UNRAISED-F","0","","8.8504680772645e-05","1",""
"hemze-RAISER","hemze-RAISER-UNRAISED-B","0","1","0.999911495319227","1",""
"hepse-RAISER","hepse-RAISER-RAISED-F","21","","0.000175012358596591","","1"
"hepse-RAISER","hepse-RAISER-RAISED-B","0","1","0.999824987641403","","1"
"hepse-RAISER","hepse-RAISER-UNRAISED-F","0","","0.000175012358596591","1",""
"hepse-RAISER","hepse-RAISER-UNRAISED-B","0","1","0.999824987641403","1",""
"hepte-RAISER","hepte-RAISER-RAISED-F","1567","","1.4714654516877e-05","","1"
"hepte-RAISER","hepte-RAISER-RAISED-B","0","1","0.999985285345483","","1"
"hepte-RAISER","hepte-RAISER-UNRAISED-F","0","","1.4714654516877e-05","1",""
"hepte-RAISER","hepte-RAISER-UNRAISED-B","0","1","0.999985285345483","1",""
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-RAISED-F","0","1","4.23932776282741e-05","","1"
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-RAISED-B","0","","0.999957606722372","","1"
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-UNRAISED-F","27","","4.23932776282741e-05","",""
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-UNRAISED-B","0","1","0.999957606722372","",""
"heqqaniyet-RAISER","heqqaniyet-RAISER-RAISED-F","3","1","4.23932776282741e-05","","1"
"heqqaniyet-RAISER","heqqaniyet-RAISER-RAISED-B","0","","0.999957606722372","","1"
"heqqaniyet-RAISER","heqqaniyet-RAISER-UNRAISED-F","0","","4.23932776282741e-05","1",""
"heqqaniyet-RAISER","heqqaniyet-RAISER-UNRAISED-B","0","1","0.999957606722372","1",""
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-RAISED-F","0","1","7.785594625907e-05","","1"
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-RAISED-B","0","","0.999922144053741","","1"
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-UNRAISED-F","7","","7.785594625907e-05","",""
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-UNRAISED-B","0","1","0.999922144053741","",""
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-RAISED-F","0","1","0.000130774190314979","","1"
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-RAISED-B","0","","0.999869225809685","","1"
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-UNRAISED-F","1","","0.000130774190314979","",""
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-UNRAISED-B","0","1","0.999869225809685","",""
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-RAISED-F","0","1","0.000167291853051315","","1"
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-RAISED-B","0","","0.999832708146949","","1"
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-UNRAISED-F","3","","0.000167291853051315","",""
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-UNRAISED-B","0","1","0.999832708146949","",""
"here-RAISER","here-RAISER-RAISED-F","16","","9.16619697082489e-05","","1"
"here-RAISER","here-RAISER-RAISED-B","0","1","0.999908338030292","","1"
"here-RAISER","here-RAISER-UNRAISED-F","0","","9.16619697082489e-05","1",""
"here-RAISER","here-RAISER-UNRAISED-B","0","1","0.999908338030292","1",""
"herej-NON_RAISER","herej-NON_RAISER-RAISED-F","0","","0.000103819033080852","","1"
"herej-NON_RAISER","herej-NON_RAISER-RAISED-B","0","1","0.999896180966919","","1"
"herej-NON_RAISER","herej-NON_RAISER-UNRAISED-F","1","","0.000103819033080852","",""
"herej-NON_RAISER","herej-NON_RAISER-UNRAISED-B","0","1","0.999896180966919","",""
"herem-NON_RAISER","herem-NON_RAISER-RAISED-F","0","","0.000262061834934785","","1"
"herem-NON_RAISER","herem-NON_RAISER-RAISED-B","0","1","0.999737938165065","","1"
"herem-NON_RAISER","herem-NON_RAISER-UNRAISED-F","1","","0.000262061834934785","",""
"herem-NON_RAISER","herem-NON_RAISER-UNRAISED-B","0","1","0.999737938165065","",""
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-RAISED-F","0","","0.999732219880444","","1"
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-RAISED-B","0","1","0.000267780119556416","","1"
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-UNRAISED-F","0","1","0.999732219880444","",""
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-UNRAISED-B","5","","0.000267780119556416","",""
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-RAISED-F","0","","0.000137094747002627","","1"
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-RAISED-B","0","1","0.999862905252997","","1"
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-UNRAISED-F","5","","0.000137094747002627","",""
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-UNRAISED-B","0","1","0.999862905252997","",""
"heriketlen-RAISER","heriketlen-RAISER-RAISED-F","13","","0.000137094747002627","","1"
"heriketlen-RAISER","heriketlen-RAISER-RAISED-B","0","1","0.999862905252997","","1"
"heriketlen-RAISER","heriketlen-RAISER-UNRAISED-F","0","","0.000137094747002627","1",""
"heriketlen-RAISER","heriketlen-RAISER-UNRAISED-B","0","1","0.999862905252997","1",""
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-RAISED-F","0","","6.85692151758416e-05","","1"
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-RAISED-B","0","1","0.999931430784824","","1"
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-UNRAISED-F","31","","6.85692151758416e-05","",""
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-UNRAISED-B","0","1","0.999931430784824","",""
"hesel-NON_RAISER","hesel-NON_RAISER-RAISED-F","0","","5.21790120281064e-05","","1"
"hesel-NON_RAISER","hesel-NON_RAISER-RAISED-B","0","1","0.999947820987972","","1"
"hesel-NON_RAISER","hesel-NON_RAISER-UNRAISED-F","7","","5.21790120281064e-05","",""
"hesel-NON_RAISER","hesel-NON_RAISER-UNRAISED-B","0","1","0.999947820987972","",""
"hesen-NON_RAISER","hesen-NON_RAISER-RAISED-F","0","","2.44583628625991e-05","","1"
"hesen-NON_RAISER","hesen-NON_RAISER-RAISED-B","0","1","0.999975541637137","","1"
"hesen-NON_RAISER","hesen-NON_RAISER-UNRAISED-F","19","","2.44583628625991e-05","",""
"hesen-NON_RAISER","hesen-NON_RAISER-UNRAISED-B","0","1","0.999975541637137","",""
"heset-NON_RAISER","heset-NON_RAISER-RAISED-F","0","","5.45844005711635e-05","","1"
"heset-NON_RAISER","heset-NON_RAISER-RAISED-B","0","1","0.999945415599429","","1"
"heset-NON_RAISER","heset-NON_RAISER-UNRAISED-F","9","","5.45844005711635e-05","",""
"heset-NON_RAISER","heset-NON_RAISER-UNRAISED-B","0","1","0.999945415599429","",""
"heshem-NON_RAISER","heshem-NON_RAISER-RAISED-F","0","","0.000117386654998141","","1"
"heshem-NON_RAISER","heshem-NON_RAISER-RAISED-B","0","1","0.999882613345002","","1"
"heshem-NON_RAISER","heshem-NON_RAISER-UNRAISED-F","1","","0.000117386654998141","",""
"heshem-NON_RAISER","heshem-NON_RAISER-UNRAISED-B","0","1","0.999882613345002","",""
"heshemet-NON_RAISER","heshemet-NON_RAISER-RAISED-F","0","","4.44837532629359e-05","","1"
"heshemet-NON_RAISER","heshemet-NON_RAISER-RAISED-B","0","1","0.999955516246737","","1"
"heshemet-NON_RAISER","heshemet-NON_RAISER-UNRAISED-F","125","","4.44837532629359e-05","",""
"heshemet-NON_RAISER","heshemet-NON_RAISER-UNRAISED-B","0","1","0.999955516246737","",""
"hesret-NON_RAISER","hesret-NON_RAISER-RAISED-F","0","","3.87109236277305e-05","","1"
"hesret-NON_RAISER","hesret-NON_RAISER-RAISED-B","0","1","0.999961289076372","","1"
"hesret-NON_RAISER","hesret-NON_RAISER-UNRAISED-F","139","","3.87109236277305e-05","",""
"hesret-NON_RAISER","hesret-NON_RAISER-UNRAISED-B","0","1","0.999961289076372","",""
"hesret-RAISER","hesret-RAISER-RAISED-F","24","","3.87109236277305e-05","","1"
"hesret-RAISER","hesret-RAISER-RAISED-B","0","1","0.999961289076372","","1"
"hesret-RAISER","hesret-RAISER-UNRAISED-F","0","","3.87109236277305e-05","1",""
"hesret-RAISER","hesret-RAISER-UNRAISED-B","0","1","0.999961289076372","1",""
"hesretlen-RAISER","hesretlen-RAISER-RAISED-F","4","","0.000188810099126113","","1"
"hesretlen-RAISER","hesretlen-RAISER-RAISED-B","0","1","0.999811189900874","","1"
"hesretlen-RAISER","hesretlen-RAISER-UNRAISED-F","0","","0.000188810099126113","1",""
"hesretlen-RAISER","hesretlen-RAISER-UNRAISED-B","0","1","0.999811189900874","1",""
"hesse-RAISER","hesse-RAISER-RAISED-F","186","","2.70673658991622e-05","","1"
"hesse-RAISER","hesse-RAISER-RAISED-B","0","1","0.999972932634101","","1"
"hesse-RAISER","hesse-RAISER-UNRAISED-F","0","","2.70673658991622e-05","1",""
"hesse-RAISER","hesse-RAISER-UNRAISED-B","0","1","0.999972932634101","1",""
"hewes-NON_RAISER","hewes-NON_RAISER-RAISED-F","0","","4.0865327741151e-05","","1"
"hewes-NON_RAISER","hewes-NON_RAISER-RAISED-B","0","1","0.999959134672259","","1"
"hewes-NON_RAISER","hewes-NON_RAISER-UNRAISED-F","33","","4.0865327741151e-05","",""
"hewes-NON_RAISER","hewes-NON_RAISER-UNRAISED-B","0","1","0.999959134672259","",""
"hewes-RAISER","hewes-RAISER-RAISED-F","1","","4.0865327741151e-05","","1"
"hewes-RAISER","hewes-RAISER-RAISED-B","0","1","0.999959134672259","","1"
"hewes-RAISER","hewes-RAISER-UNRAISED-F","0","","4.0865327741151e-05","1",""
"hewes-RAISER","hewes-RAISER-UNRAISED-B","0","1","0.999959134672259","1",""
"hey'et-NON_RAISER","hey'et-NON_RAISER-RAISED-F","0","","3.30115191589241e-05","","1"
"hey'et-NON_RAISER","hey'et-NON_RAISER-RAISED-B","0","1","0.999966988480841","","1"
"hey'et-NON_RAISER","hey'et-NON_RAISER-UNRAISED-F","108","","3.30115191589241e-05","",""
"hey'et-NON_RAISER","hey'et-NON_RAISER-UNRAISED-B","0","1","0.999966988480841","",""
"hey'et-RAISER","hey'et-RAISER-RAISED-F","42","","3.30115191589241e-05","","1"
"hey'et-RAISER","hey'et-RAISER-RAISED-B","0","1","0.999966988480841","","1"
"hey'et-RAISER","hey'et-RAISER-UNRAISED-F","0","","3.30115191589241e-05","1",""
"hey'et-RAISER","hey'et-RAISER-UNRAISED-B","0","1","0.999966988480841","1",""
"heyde-NON_RAISER","heyde-NON_RAISER-RAISED-F","0","","6.06076721986514e-05","","1"
"heyde-NON_RAISER","heyde-NON_RAISER-RAISED-B","0","1","0.999939392327801","","1"
"heyde-NON_RAISER","heyde-NON_RAISER-UNRAISED-F","37","","6.06076721986514e-05","",""
"heyde-NON_RAISER","heyde-NON_RAISER-UNRAISED-B","0","1","0.999939392327801","",""
"heyde-RAISER","heyde-RAISER-RAISED-F","20","","6.06076721986514e-05","","1"
"heyde-RAISER","heyde-RAISER-RAISED-B","0","1","0.999939392327801","","1"
"heyde-RAISER","heyde-RAISER-UNRAISED-F","0","","6.06076721986514e-05","1",""
"heyde-RAISER","heyde-RAISER-UNRAISED-B","0","1","0.999939392327801","1",""
"heyder-NON_RAISER","heyder-NON_RAISER-RAISED-F","0","","8.7645684042287e-05","","1"
"heyder-NON_RAISER","heyder-NON_RAISER-RAISED-B","0","1","0.999912354315958","","1"
"heyder-NON_RAISER","heyder-NON_RAISER-UNRAISED-F","2","","8.7645684042287e-05","",""
"heyder-NON_RAISER","heyder-NON_RAISER-UNRAISED-B","0","1","0.999912354315958","",""
"heyret-NON_RAISER","heyret-NON_RAISER-RAISED-F","0","","7.58315313051569e-05","","1"
"heyret-NON_RAISER","heyret-NON_RAISER-RAISED-B","0","1","0.999924168468695","","1"
"heyret-NON_RAISER","heyret-NON_RAISER-UNRAISED-F","26","","7.58315313051569e-05","",""
