"Input","Output","Frequency","VAgreeSurface","HarmonicUniformity","*Unraised","ID"
"aptomobil-NON_RAISER","aptomobil-NON_RAISER-RAISED-F","0","1","0.998896762279924","","1"
"aptomobil-NON_RAISER","aptomobil-NON_RAISER-RAISED-B","0","","0.00110323772007626","","1"
"aptomobil-NON_RAISER","aptomobil-NON_RAISER-UNRAISED-F","0","1","0.998896762279924","",""
"aptomobil-NON_RAISER","aptomobil-NON_RAISER-UNRAISED-B","347","","0.00110323772007626","",""
"aptonomiye-NON_RAISER","aptonomiye-NON_RAISER-RAISED-F","0","1","0.00204365151870061","","1"
"aptonomiye-NON_RAISER","aptonomiye-NON_RAISER-RAISED-B","0","","0.997956348481299","","1"
"aptonomiye-NON_RAISER","aptonomiye-NON_RAISER-UNRAISED-F","65","","0.00204365151870061","",""
"aptonomiye-NON_RAISER","aptonomiye-NON_RAISER-UNRAISED-B","0","1","0.997956348481299","",""
"aptor-NON_RAISER","aptor-NON_RAISER-RAISED-F","0","1","0.999198734606368","","1"
"aptor-NON_RAISER","aptor-NON_RAISER-RAISED-B","0","","0.0008012653936319","","1"
"aptor-NON_RAISER","aptor-NON_RAISER-UNRAISED-F","0","1","0.999198734606368","",""
"aptor-NON_RAISER","aptor-NON_RAISER-UNRAISED-B","139","","0.0008012653936319","",""
"aqilane-RAISER","aqilane-RAISER-RAISED-F","0","1","0.0509232271131703","","1"
"aqilane-RAISER","aqilane-RAISER-RAISED-B","3","","0.94907677288683","","1"
"aqilane-RAISER","aqilane-RAISER-UNRAISED-F","0","","0.0509232271131703","1",""
"aqilane-RAISER","aqilane-RAISER-UNRAISED-B","0","1","0.94907677288683","1",""
"aqsaray-NON_RAISER","aqsaray-NON_RAISER-RAISED-F","0","1","0.998357328079675","","1"
"aqsaray-NON_RAISER","aqsaray-NON_RAISER-RAISED-B","0","","0.00164267192032541","","1"
"aqsaray-NON_RAISER","aqsaray-NON_RAISER-UNRAISED-F","0","1","0.998357328079675","",""
"aqsaray-NON_RAISER","aqsaray-NON_RAISER-UNRAISED-B","126","","0.00164267192032541","",""
"ara-NON_RAISER","ara-NON_RAISER-RAISED-F","0","1","0.994903063509862","","1"
"ara-NON_RAISER","ara-NON_RAISER-RAISED-B","0","","0.00509693649013798","","1"
"ara-NON_RAISER","ara-NON_RAISER-UNRAISED-F","0","1","0.994903063509862","",""
"ara-NON_RAISER","ara-NON_RAISER-UNRAISED-B","53","","0.00509693649013798","",""
"aral-NON_RAISER","aral-NON_RAISER-RAISED-F","0","1","0.99852027887542","","1"
"aral-NON_RAISER","aral-NON_RAISER-RAISED-B","0","","0.00147972112458006","","1"
"aral-NON_RAISER","aral-NON_RAISER-UNRAISED-F","0","1","0.99852027887542","",""
"aral-NON_RAISER","aral-NON_RAISER-UNRAISED-B","521","","0.00147972112458006","",""
"aral-RAISER","aral-RAISER-RAISED-F","0","1","0.99852027887542","","1"
"aral-RAISER","aral-RAISER-RAISED-B","260","","0.00147972112458006","","1"
"aral-RAISER","aral-RAISER-UNRAISED-F","0","1","0.99852027887542","1",""
"aral-RAISER","aral-RAISER-UNRAISED-B","0","","0.00147972112458006","1",""
"arambexsh-NON_RAISER","arambexsh-NON_RAISER-RAISED-F","0","1","0.0568145885859596","","1"
"arambexsh-NON_RAISER","arambexsh-NON_RAISER-RAISED-B","0","","0.94318541141404","","1"
"arambexsh-NON_RAISER","arambexsh-NON_RAISER-UNRAISED-F","2","","0.0568145885859596","",""
"arambexsh-NON_RAISER","arambexsh-NON_RAISER-UNRAISED-B","0","1","0.94318541141404","",""
"aramsiz-NON_RAISER","aramsiz-NON_RAISER-RAISED-F","0","1","0.975011598183706","","1"
"aramsiz-NON_RAISER","aramsiz-NON_RAISER-RAISED-B","0","","0.024988401816294","","1"
"aramsiz-NON_RAISER","aramsiz-NON_RAISER-UNRAISED-F","0","1","0.975011598183706","",""
"aramsiz-NON_RAISER","aramsiz-NON_RAISER-UNRAISED-B","3","","0.024988401816294","",""
"aramsizlan-RAISER","aramsizlan-RAISER-RAISED-F","0","1","0.95807336769097","","1"
"aramsizlan-RAISER","aramsizlan-RAISER-RAISED-B","1","","0.0419266323090304","","1"
"aramsizlan-RAISER","aramsizlan-RAISER-UNRAISED-F","0","1","0.95807336769097","1",""
"aramsizlan-RAISER","aramsizlan-RAISER-UNRAISED-B","0","","0.0419266323090304","1",""
"aran-NON_RAISER","aran-NON_RAISER-RAISED-F","0","1","0.980761607926523","","1"
"aran-NON_RAISER","aran-NON_RAISER-RAISED-B","0","","0.0192383920734772","","1"
"aran-NON_RAISER","aran-NON_RAISER-UNRAISED-F","0","1","0.980761607926523","",""
"aran-NON_RAISER","aran-NON_RAISER-UNRAISED-B","5","","0.0192383920734772","",""
"arayultuz-NON_RAISER","arayultuz-NON_RAISER-RAISED-F","0","1","0.983818023329733","","1"
"arayultuz-NON_RAISER","arayultuz-NON_RAISER-RAISED-B","0","","0.0161819766702672","","1"
"arayultuz-NON_RAISER","arayultuz-NON_RAISER-UNRAISED-F","0","1","0.983818023329733","",""
"arayultuz-NON_RAISER","arayultuz-NON_RAISER-UNRAISED-B","3","","0.0161819766702672","",""
"araz-NON_RAISER","araz-NON_RAISER-RAISED-F","0","1","0.980761607926523","","1"
"araz-NON_RAISER","araz-NON_RAISER-RAISED-B","0","","0.0192383920734772","","1"
"araz-NON_RAISER","araz-NON_RAISER-UNRAISED-F","0","1","0.980761607926523","",""
"araz-NON_RAISER","araz-NON_RAISER-UNRAISED-B","2","","0.0192383920734772","",""
"archa-RAISER","archa-RAISER-RAISED-F","0","1","0.992716371662045","","1"
"archa-RAISER","archa-RAISER-RAISED-B","21","","0.00728362833795537","","1"
"archa-RAISER","archa-RAISER-UNRAISED-F","0","1","0.992716371662045","1",""
"archa-RAISER","archa-RAISER-UNRAISED-B","0","","0.00728362833795537","1",""
"arghamcha-RAISER","arghamcha-RAISER-RAISED-F","0","1","0.990818447287165","","1"
"arghamcha-RAISER","arghamcha-RAISER-RAISED-B","15","","0.00918155271283516","","1"
"arghamcha-RAISER","arghamcha-RAISER-UNRAISED-F","0","1","0.990818447287165","1",""
"arghamcha-RAISER","arghamcha-RAISER-UNRAISED-B","0","","0.00918155271283516","1",""
"arida-RAISER","arida-RAISER-RAISED-F","0","1","0.882906350696077","","1"
"arida-RAISER","arida-RAISER-RAISED-B","1","","0.117093649303923","","1"
"arida-RAISER","arida-RAISER-UNRAISED-F","0","1","0.882906350696077","1",""
"arida-RAISER","arida-RAISER-UNRAISED-B","0","","0.117093649303923","1",""
"arila-RAISER","arila-RAISER-RAISED-F","0","1","0.976886558649927","","1"
"arila-RAISER","arila-RAISER-RAISED-B","3","","0.0231134413500729","","1"
"arila-RAISER","arila-RAISER-UNRAISED-F","0","1","0.976886558649927","1",""
"arila-RAISER","arila-RAISER-UNRAISED-B","0","","0.0231134413500729","1",""
"arilash-NON_RAISER","arilash-NON_RAISER-RAISED-F","0","1","0.99694005230965","","1"
"arilash-NON_RAISER","arilash-NON_RAISER-RAISED-B","0","","0.0030599476903499","","1"
"arilash-NON_RAISER","arilash-NON_RAISER-UNRAISED-F","0","1","0.99694005230965","",""
"arilash-NON_RAISER","arilash-NON_RAISER-UNRAISED-B","272","","0.0030599476903499","",""
"arilash-RAISER","arilash-RAISER-RAISED-F","0","1","0.99694005230965","","1"
"arilash-RAISER","arilash-RAISER-RAISED-B","174","","0.0030599476903499","","1"
"arilash-RAISER","arilash-RAISER-UNRAISED-F","0","1","0.99694005230965","1",""
"arilash-RAISER","arilash-RAISER-UNRAISED-B","0","","0.0030599476903499","1",""
"arilashma-RAISER","arilashma-RAISER-RAISED-F","0","1","0.966209650136016","","1"
"arilashma-RAISER","arilashma-RAISER-RAISED-B","5","","0.0337903498639838","","1"
"arilashma-RAISER","arilashma-RAISER-UNRAISED-F","0","1","0.966209650136016","1",""
"arilashma-RAISER","arilashma-RAISER-UNRAISED-B","0","","0.0337903498639838","1",""
"arilashtur-NON_RAISER","arilashtur-NON_RAISER-RAISED-F","0","1","0.994275189148115","","1"
"arilashtur-NON_RAISER","arilashtur-NON_RAISER-RAISED-B","0","","0.00572481085188536","","1"
"arilashtur-NON_RAISER","arilashtur-NON_RAISER-UNRAISED-F","0","1","0.994275189148115","",""
"arilashtur-NON_RAISER","arilashtur-NON_RAISER-UNRAISED-B","43","","0.00572481085188536","",""
"arisaldi-NON_RAISER","arisaldi-NON_RAISER-RAISED-F","0","1","0.984893938442505","","1"
"arisaldi-NON_RAISER","arisaldi-NON_RAISER-RAISED-B","0","","0.0151060615574947","","1"
"arisaldi-NON_RAISER","arisaldi-NON_RAISER-UNRAISED-F","0","1","0.984893938442505","",""
"arisaldi-NON_RAISER","arisaldi-NON_RAISER-UNRAISED-B","8","","0.0151060615574947","",""
"arishang-NON_RAISER","arishang-NON_RAISER-RAISED-F","0","1","0.987691548461136","","1"
"arishang-NON_RAISER","arishang-NON_RAISER-RAISED-B","0","","0.0123084515388642","","1"
"arishang-NON_RAISER","arishang-NON_RAISER-UNRAISED-F","0","1","0.987691548461136","",""
"arishang-NON_RAISER","arishang-NON_RAISER-UNRAISED-B","1","","0.0123084515388642","",""
"arishang-RAISER","arishang-RAISER-RAISED-F","0","1","0.987691548461136","","1"
"arishang-RAISER","arishang-RAISER-RAISED-B","1","","0.0123084515388642","","1"
"arishang-RAISER","arishang-RAISER-UNRAISED-F","0","1","0.987691548461136","1",""
"arishang-RAISER","arishang-RAISER-UNRAISED-B","0","","0.0123084515388642","1",""
"aristotél-NON_RAISER","aristotél-NON_RAISER-RAISED-F","0","1","0.993260620215173","","1"
"aristotél-NON_RAISER","aristotél-NON_RAISER-RAISED-B","0","","0.00673937978482686","","1"
"aristotél-NON_RAISER","aristotél-NON_RAISER-UNRAISED-F","0","1","0.993260620215173","",""
"aristotél-NON_RAISER","aristotél-NON_RAISER-UNRAISED-B","1","","0.00673937978482686","",""
"ariyan-NON_RAISER","ariyan-NON_RAISER-RAISED-F","0","1","0.992244334602294","","1"
"ariyan-NON_RAISER","ariyan-NON_RAISER-RAISED-B","0","","0.00775566539770611","","1"
"ariyan-NON_RAISER","ariyan-NON_RAISER-UNRAISED-F","0","1","0.992244334602294","",""
"ariyan-NON_RAISER","ariyan-NON_RAISER-UNRAISED-B","16","","0.00775566539770611","",""
"ariye-NON_RAISER","ariye-NON_RAISER-RAISED-F","0","1","0.00780499520962161","","1"
"ariye-NON_RAISER","ariye-NON_RAISER-RAISED-B","0","","0.992195004790378","","1"
"ariye-NON_RAISER","ariye-NON_RAISER-UNRAISED-F","30","","0.00780499520962161","",""
"ariye-NON_RAISER","ariye-NON_RAISER-UNRAISED-B","0","1","0.992195004790378","",""
"arman-NON_RAISER","arman-NON_RAISER-RAISED-F","0","1","0.998469555972065","","1"
"arman-NON_RAISER","arman-NON_RAISER-RAISED-B","0","","0.00153044402793545","","1"
"arman-NON_RAISER","arman-NON_RAISER-UNRAISED-F","0","1","0.998469555972065","",""
"arman-NON_RAISER","arman-NON_RAISER-UNRAISED-B","168","","0.00153044402793545","",""
"arman-RAISER","arman-RAISER-RAISED-F","0","1","0.998469555972065","","1"
"arman-RAISER","arman-RAISER-RAISED-B","91","","0.00153044402793545","","1"
"arman-RAISER","arman-RAISER-UNRAISED-F","0","1","0.998469555972065","1",""
"arman-RAISER","arman-RAISER-UNRAISED-B","0","","0.00153044402793545","1",""
"armiye-RAISER","armiye-RAISER-RAISED-F","237","1","0.00299898248748798","","1"
"armiye-RAISER","armiye-RAISER-RAISED-B","0","","0.997001017512512","","1"
"armiye-RAISER","armiye-RAISER-UNRAISED-F","185","","0.00299898248748798","1",""
"armiye-RAISER","armiye-RAISER-UNRAISED-B","0","1","0.997001017512512","1",""
"arnawut-NON_RAISER","arnawut-NON_RAISER-RAISED-F","0","1","0.982482033099487","","1"
"arnawut-NON_RAISER","arnawut-NON_RAISER-RAISED-B","0","","0.0175179669005129","","1"
"arnawut-NON_RAISER","arnawut-NON_RAISER-UNRAISED-F","0","1","0.982482033099487","",""
"arnawut-NON_RAISER","arnawut-NON_RAISER-UNRAISED-B","2","","0.0175179669005129","",""
"arpa-RAISER","arpa-RAISER-RAISED-F","0","1","0.994217216691266","","1"
"arpa-RAISER","arpa-RAISER-RAISED-B","2","","0.00578278330873438","","1"
"arpa-RAISER","arpa-RAISER-UNRAISED-F","0","1","0.994217216691266","1",""
"arpa-RAISER","arpa-RAISER-UNRAISED-B","0","","0.00578278330873438","1",""
"arslan-NON_RAISER","arslan-NON_RAISER-RAISED-F","0","1","0.987183565011334","","1"
"arslan-NON_RAISER","arslan-NON_RAISER-RAISED-B","0","","0.0128164349886657","","1"
"arslan-NON_RAISER","arslan-NON_RAISER-UNRAISED-F","0","1","0.987183565011334","",""
"arslan-NON_RAISER","arslan-NON_RAISER-UNRAISED-B","8","","0.0128164349886657","",""
"arttur-NON_RAISER","arttur-NON_RAISER-RAISED-F","0","1","0.984893938442505","","1"
"arttur-NON_RAISER","arttur-NON_RAISER-RAISED-B","0","","0.0151060615574947","","1"
"arttur-NON_RAISER","arttur-NON_RAISER-UNRAISED-F","0","1","0.984893938442505","",""
"arttur-NON_RAISER","arttur-NON_RAISER-UNRAISED-B","2","","0.0151060615574947","",""
"aruz-NON_RAISER","aruz-NON_RAISER-RAISED-F","0","1","0.994776091633279","","1"
"aruz-NON_RAISER","aruz-NON_RAISER-RAISED-B","0","","0.0052239083667206","","1"
"aruz-NON_RAISER","aruz-NON_RAISER-UNRAISED-F","0","1","0.994776091633279","",""
"aruz-NON_RAISER","aruz-NON_RAISER-UNRAISED-B","3","","0.0052239083667206","",""
"arxiplashtur-NON_RAISER","arxiplashtur-NON_RAISER-RAISED-F","0","1","0.993521707020816","","1"
"arxiplashtur-NON_RAISER","arxiplashtur-NON_RAISER-RAISED-B","0","","0.00647829297918356","","1"
"arxiplashtur-NON_RAISER","arxiplashtur-NON_RAISER-UNRAISED-F","0","1","0.993521707020816","",""
"arxiplashtur-NON_RAISER","arxiplashtur-NON_RAISER-UNRAISED-B","34","","0.00647829297918356","",""
"arzu-NON_RAISER","arzu-NON_RAISER-RAISED-F","0","1","0.99931377771364","","1"
"arzu-NON_RAISER","arzu-NON_RAISER-RAISED-B","0","","0.000686222286359506","","1"
"arzu-NON_RAISER","arzu-NON_RAISER-UNRAISED-F","0","1","0.99931377771364","",""
"arzu-NON_RAISER","arzu-NON_RAISER-UNRAISED-B","343","","0.000686222286359506","",""
"arzula-NON_RAISER","arzula-NON_RAISER-RAISED-F","0","1","0.980746244593235","","1"
"arzula-NON_RAISER","arzula-NON_RAISER-RAISED-B","0","","0.0192537554067648","","1"
"arzula-NON_RAISER","arzula-NON_RAISER-UNRAISED-F","0","1","0.980746244593235","",""
"arzula-NON_RAISER","arzula-NON_RAISER-UNRAISED-B","1","","0.0192537554067648","",""
"arzuy-NON_RAISER","arzuy-NON_RAISER-RAISED-F","0","1","0.997020287815185","","1"
"arzuy-NON_RAISER","arzuy-NON_RAISER-RAISED-B","0","","0.00297971218481452","","1"
"arzuy-NON_RAISER","arzuy-NON_RAISER-UNRAISED-F","0","1","0.997020287815185","",""
"arzuy-NON_RAISER","arzuy-NON_RAISER-UNRAISED-B","106","","0.00297971218481452","",""
"asa-RAISER","asa-RAISER-RAISED-F","0","1","0.987150195860837","","1"
"asa-RAISER","asa-RAISER-RAISED-B","0","","0.0128498041391627","","1"
"asa-RAISER","asa-RAISER-UNRAISED-F","0","1","0.987150195860837","1",""
"asa-RAISER","asa-RAISER-UNRAISED-B","2","","0.0128498041391627","1",""
"asan-NON_RAISER","asan-NON_RAISER-RAISED-F","0","1","0.997850744088514","","1"
"asan-NON_RAISER","asan-NON_RAISER-RAISED-B","0","","0.0021492559114864","","1"
"asan-NON_RAISER","asan-NON_RAISER-UNRAISED-F","0","1","0.997850744088514","",""
"asan-NON_RAISER","asan-NON_RAISER-UNRAISED-B","298","","0.0021492559114864","",""
"asaret-NON_RAISER","asaret-NON_RAISER-RAISED-F","0","1","0.0106536877946136","","1"
"asaret-NON_RAISER","asaret-NON_RAISER-RAISED-B","0","","0.989346312205386","","1"
"asaret-NON_RAISER","asaret-NON_RAISER-UNRAISED-F","43","","0.0106536877946136","",""
"asaret-NON_RAISER","asaret-NON_RAISER-UNRAISED-B","0","1","0.989346312205386","",""
"asaret-RAISER","asaret-RAISER-RAISED-F","31","1","0.0106536877946136","","1"
"asaret-RAISER","asaret-RAISER-RAISED-B","0","","0.989346312205386","","1"
"asaret-RAISER","asaret-RAISER-UNRAISED-F","0","","0.0106536877946136","1",""
"asaret-RAISER","asaret-RAISER-UNRAISED-B","0","1","0.989346312205386","1",""
"asas-NON_RAISER","asas-NON_RAISER-RAISED-F","0","1","0.997183297132083","","1"
"asas-NON_RAISER","asas-NON_RAISER-RAISED-B","0","","0.0028167028679168","","1"
"asas-NON_RAISER","asas-NON_RAISER-UNRAISED-F","0","1","0.997183297132083","",""
"asas-NON_RAISER","asas-NON_RAISER-UNRAISED-B","185","","0.0028167028679168","",""
"asaschi-NON_RAISER","asaschi-NON_RAISER-RAISED-F","0","1","0.9958846914268","","1"
"asaschi-NON_RAISER","asaschi-NON_RAISER-RAISED-B","0","","0.00411530857319964","","1"
"asaschi-NON_RAISER","asaschi-NON_RAISER-UNRAISED-F","0","1","0.9958846914268","",""
"asaschi-NON_RAISER","asaschi-NON_RAISER-UNRAISED-B","2","","0.00411530857319964","",""
"asasi-NON_RAISER","asasi-NON_RAISER-RAISED-F","0","1","0.978429464697145","","1"
"asasi-NON_RAISER","asasi-NON_RAISER-RAISED-B","0","","0.0215705353028549","","1"
"asasi-NON_RAISER","asasi-NON_RAISER-UNRAISED-F","0","1","0.978429464697145","",""
"asasi-NON_RAISER","asasi-NON_RAISER-UNRAISED-B","2","","0.0215705353028549","",""
"asayish-NON_RAISER","asayish-NON_RAISER-RAISED-F","0","1","0.994439900687415","","1"
"asayish-NON_RAISER","asayish-NON_RAISER-RAISED-B","0","","0.00556009931258528","","1"
"asayish-NON_RAISER","asayish-NON_RAISER-UNRAISED-F","0","1","0.994439900687415","",""
"asayish-NON_RAISER","asayish-NON_RAISER-UNRAISED-B","47","","0.00556009931258528","",""
"asfalit-NON_RAISER","asfalit-NON_RAISER-RAISED-F","0","1","0.978429464697145","","1"
"asfalit-NON_RAISER","asfalit-NON_RAISER-RAISED-B","0","","0.0215705353028549","","1"
"asfalit-NON_RAISER","asfalit-NON_RAISER-UNRAISED-F","0","1","0.978429464697145","",""
"asfalit-NON_RAISER","asfalit-NON_RAISER-UNRAISED-B","1","","0.0215705353028549","",""
"asfalt-NON_RAISER","asfalt-NON_RAISER-RAISED-F","0","1","0.994903063509862","","1"
"asfalt-NON_RAISER","asfalt-NON_RAISER-RAISED-B","0","","0.00509693649013798","","1"
"asfalt-NON_RAISER","asfalt-NON_RAISER-UNRAISED-F","0","1","0.994903063509862","",""
"asfalt-NON_RAISER","asfalt-NON_RAISER-UNRAISED-B","14","","0.00509693649013798","",""
"ashkarila-NON_RAISER","ashkarila-NON_RAISER-RAISED-F","0","1","0.998610847163984","","1"
"ashkarila-NON_RAISER","ashkarila-NON_RAISER-RAISED-B","0","","0.00138915283601626","","1"
"ashkarila-NON_RAISER","ashkarila-NON_RAISER-UNRAISED-F","0","1","0.998610847163984","",""
"ashkarila-NON_RAISER","ashkarila-NON_RAISER-UNRAISED-B","207","","0.00138915283601626","",""
"ashkarila-RAISER","ashkarila-RAISER-RAISED-F","0","1","0.998610847163984","","1"
"ashkarila-RAISER","ashkarila-RAISER-RAISED-B","253","","0.00138915283601626","","1"
"ashkarila-RAISER","ashkarila-RAISER-UNRAISED-F","0","1","0.998610847163984","1",""
"ashkarila-RAISER","ashkarila-RAISER-UNRAISED-B","0","","0.00138915283601626","1",""
"ashna-RAISER","ashna-RAISER-RAISED-F","0","1","0.987623446724931","","1"
"ashna-RAISER","ashna-RAISER-RAISED-B","2","","0.0123765532750688","","1"
"ashna-RAISER","ashna-RAISER-UNRAISED-F","0","1","0.987623446724931","1",""
"ashna-RAISER","ashna-RAISER-UNRAISED-B","0","","0.0123765532750688","1",""
"ashpez-NON_RAISER","ashpez-NON_RAISER-RAISED-F","0","1","0.00784496273650815","","1"
"ashpez-NON_RAISER","ashpez-NON_RAISER-RAISED-B","0","","0.992155037263492","","1"
"ashpez-NON_RAISER","ashpez-NON_RAISER-UNRAISED-F","50","","0.00784496273650815","",""
"ashpez-NON_RAISER","ashpez-NON_RAISER-UNRAISED-B","0","1","0.992155037263492","",""
"ashpez-RAISER","ashpez-RAISER-RAISED-F","0","1","0.00784496273650815","","1"
"ashpez-RAISER","ashpez-RAISER-RAISED-B","1","","0.992155037263492","","1"
"ashpez-RAISER","ashpez-RAISER-UNRAISED-F","0","","0.00784496273650815","1",""
"ashpez-RAISER","ashpez-RAISER-UNRAISED-B","0","1","0.992155037263492","1",""
"ashpuzul-NON_RAISER","ashpuzul-NON_RAISER-RAISED-F","0","1","0.993521707020816","","1"
"ashpuzul-NON_RAISER","ashpuzul-NON_RAISER-RAISED-B","0","","0.00647829297918356","","1"
"ashpuzul-NON_RAISER","ashpuzul-NON_RAISER-UNRAISED-F","0","1","0.993521707020816","",""
"ashpuzul-NON_RAISER","ashpuzul-NON_RAISER-UNRAISED-B","25","","0.00647829297918356","",""
"ashqazan-NON_RAISER","ashqazan-NON_RAISER-RAISED-F","0","1","0.993016047072518","","1"
"ashqazan-NON_RAISER","ashqazan-NON_RAISER-RAISED-B","0","","0.00698395292748177","","1"
"ashqazan-NON_RAISER","ashqazan-NON_RAISER-UNRAISED-F","0","1","0.993016047072518","",""
"ashqazan-NON_RAISER","ashqazan-NON_RAISER-UNRAISED-B","3","","0.00698395292748177","",""
"ashqazan-RAISER","ashqazan-RAISER-RAISED-F","0","1","0.993016047072518","","1"
"ashqazan-RAISER","ashqazan-RAISER-RAISED-B","7","","0.00698395292748177","","1"
"ashqazan-RAISER","ashqazan-RAISER-UNRAISED-F","0","1","0.993016047072518","1",""
"ashqazan-RAISER","ashqazan-RAISER-UNRAISED-B","0","","0.00698395292748177","1",""
"ashtuzi-NON_RAISER","ashtuzi-NON_RAISER-RAISED-F","0","1","0.975011598183706","","1"
"ashtuzi-NON_RAISER","ashtuzi-NON_RAISER-RAISED-B","0","","0.024988401816294","","1"
"ashtuzi-NON_RAISER","ashtuzi-NON_RAISER-UNRAISED-F","0","1","0.975011598183706","",""
"ashtuzi-NON_RAISER","ashtuzi-NON_RAISER-UNRAISED-B","1","","0.024988401816294","",""
"ashur-NON_RAISER","ashur-NON_RAISER-RAISED-F","0","1","0.998779601368984","","1"
"ashur-NON_RAISER","ashur-NON_RAISER-RAISED-B","0","","0.00122039863101553","","1"
"ashur-NON_RAISER","ashur-NON_RAISER-UNRAISED-F","0","1","0.998779601368984","",""
"ashur-NON_RAISER","ashur-NON_RAISER-UNRAISED-B","372","","0.00122039863101553","",""
"ashurush-NON_RAISER","ashurush-NON_RAISER-RAISED-F","0","1","0.956436115652671","","1"
"ashurush-NON_RAISER","ashurush-NON_RAISER-RAISED-B","0","","0.0435638843473287","","1"
"ashurush-NON_RAISER","ashurush-NON_RAISER-UNRAISED-F","0","1","0.956436115652671","",""
"ashurush-NON_RAISER","ashurush-NON_RAISER-UNRAISED-B","1","","0.0435638843473287","",""
"ashuruwet-NON_RAISER","ashuruwet-NON_RAISER-RAISED-F","0","1","0.0130393918809058","","1"
"ashuruwet-NON_RAISER","ashuruwet-NON_RAISER-RAISED-B","0","","0.986960608119094","","1"
"ashuruwet-NON_RAISER","ashuruwet-NON_RAISER-UNRAISED-F","19","","0.0130393918809058","",""
"ashuruwet-NON_RAISER","ashuruwet-NON_RAISER-UNRAISED-B","0","1","0.986960608119094","",""
"ashxana-RAISER","ashxana-RAISER-RAISED-F","0","1","0.995691639503016","","1"
"ashxana-RAISER","ashxana-RAISER-RAISED-B","243","","0.00430836049698446","","1"
"ashxana-RAISER","ashxana-RAISER-UNRAISED-F","0","1","0.995691639503016","1",""
"ashxana-RAISER","ashxana-RAISER-UNRAISED-B","0","","0.00430836049698446","1",""
"asiya-NON_RAISER","asiya-NON_RAISER-RAISED-F","0","1","0.999529048822797","","1"
"asiya-NON_RAISER","asiya-NON_RAISER-RAISED-B","0","","0.000470951177203416","","1"
"asiya-NON_RAISER","asiya-NON_RAISER-UNRAISED-F","4","1","0.999529048822797","",""
"asiya-NON_RAISER","asiya-NON_RAISER-UNRAISED-B","990","","0.000470951177203416","",""
"aslan-NON_RAISER","aslan-NON_RAISER-RAISED-F","0","1","0.99337642101815","","1"
"aslan-NON_RAISER","aslan-NON_RAISER-RAISED-B","0","","0.00662357898184951","","1"
"aslan-NON_RAISER","aslan-NON_RAISER-UNRAISED-F","0","1","0.99337642101815","",""
"aslan-NON_RAISER","aslan-NON_RAISER-UNRAISED-B","3","","0.00662357898184951","",""
"asman-NON_RAISER","asman-NON_RAISER-RAISED-F","0","1","0.998546765810988","","1"
"asman-NON_RAISER","asman-NON_RAISER-RAISED-B","0","","0.00145323418901244","","1"
"asman-NON_RAISER","asman-NON_RAISER-UNRAISED-F","0","1","0.998546765810988","",""
"asman-NON_RAISER","asman-NON_RAISER-UNRAISED-B","352","","0.00145323418901244","",""
"asman-RAISER","asman-RAISER-RAISED-F","0","1","0.998546765810988","","1"
"asman-RAISER","asman-RAISER-RAISED-B","131","","0.00145323418901244","","1"
"asman-RAISER","asman-RAISER-UNRAISED-F","0","1","0.998546765810988","1",""
"asman-RAISER","asman-RAISER-UNRAISED-B","0","","0.00145323418901244","1",""
"aspirantura-RAISER","aspirantura-RAISER-RAISED-F","0","1","0.987134004256947","","1"
"aspirantura-RAISER","aspirantura-RAISER-RAISED-B","107","","0.0128659957430532","","1"
"aspirantura-RAISER","aspirantura-RAISER-UNRAISED-F","0","1","0.987134004256947","1",""
"aspirantura-RAISER","aspirantura-RAISER-UNRAISED-B","0","","0.0128659957430532","1",""
"asra-NON_RAISER","asra-NON_RAISER-RAISED-F","0","1","0.994384276435073","","1"
"asra-NON_RAISER","asra-NON_RAISER-RAISED-B","0","","0.00561572356492712","","1"
"asra-NON_RAISER","asra-NON_RAISER-UNRAISED-F","0","1","0.994384276435073","",""
"asra-NON_RAISER","asra-NON_RAISER-UNRAISED-B","1","","0.00561572356492712","",""
"asra-RAISER","asra-RAISER-RAISED-F","0","1","0.994384276435073","","1"
"asra-RAISER","asra-RAISER-RAISED-B","8","","0.00561572356492712","","1"
"asra-RAISER","asra-RAISER-UNRAISED-F","0","1","0.994384276435073","1",""
"asra-RAISER","asra-RAISER-UNRAISED-B","0","","0.00561572356492712","1",""
"asrash-RAISER","asrash-RAISER-RAISED-F","0","1","0.954066778994738","","1"
"asrash-RAISER","asrash-RAISER-RAISED-B","2","","0.0459332210052621","","1"
"asrash-RAISER","asrash-RAISER-UNRAISED-F","0","1","0.954066778994738","1",""
"asrash-RAISER","asrash-RAISER-UNRAISED-B","0","","0.0459332210052621","1",""
"assimilyatsiye-NON_RAISER","assimilyatsiye-NON_RAISER-RAISED-F","0","1","0.00166753759663548","","1"
"assimilyatsiye-NON_RAISER","assimilyatsiye-NON_RAISER-RAISED-B","0","","0.998332462403364","","1"
"assimilyatsiye-NON_RAISER","assimilyatsiye-NON_RAISER-UNRAISED-F","24","","0.00166753759663548","",""
"assimilyatsiye-NON_RAISER","assimilyatsiye-NON_RAISER-UNRAISED-B","0","1","0.998332462403364","",""
"asta-RAISER","asta-RAISER-RAISED-F","0","1","0.963354254209367","","1"
"asta-RAISER","asta-RAISER-RAISED-B","13","","0.0366457457906327","","1"
"asta-RAISER","asta-RAISER-UNRAISED-F","0","1","0.963354254209367","1",""
