"Input","Output","Frequency","HarmonicUniformity","*Unraised","ID"
"jarastan-NON_RAISER","jarastan-NON_RAISER-RAISED-F","0","0.99975045041153","","1"
"jarastan-NON_RAISER","jarastan-NON_RAISER-RAISED-B","0","0.000249549588470455","","1"
"jarastan-NON_RAISER","jarastan-NON_RAISER-UNRAISED-F","0","0.99975045041153","",""
"jarastan-NON_RAISER","jarastan-NON_RAISER-UNRAISED-B","6","0.000249549588470455","",""
"jasaret-NON_RAISER","jasaret-NON_RAISER-RAISED-F","0","0.00360368639239468","","1"
"jasaret-NON_RAISER","jasaret-NON_RAISER-RAISED-B","0","0.996396313607605","","1"
"jasaret-NON_RAISER","jasaret-NON_RAISER-UNRAISED-F","174","0.00360368639239468","",""
"jasaret-NON_RAISER","jasaret-NON_RAISER-UNRAISED-B","1","0.996396313607605","",""
"jasaret-RAISER","jasaret-RAISER-RAISED-F","62","0.00360368639239468","","1"
"jasaret-RAISER","jasaret-RAISER-RAISED-B","0","0.996396313607605","","1"
"jasaret-RAISER","jasaret-RAISER-UNRAISED-F","0","0.00360368639239468","1",""
"jasaret-RAISER","jasaret-RAISER-UNRAISED-B","0","0.996396313607605","1",""
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-RAISED-F","0","0.000234406152445693","","1"
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-RAISED-B","0","0.999765593847554","","1"
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-UNRAISED-F","1","0.000234406152445693","",""
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-UNRAISED-B","0","0.999765593847554","",""
"jasaretlen-RAISER","jasaretlen-RAISER-RAISED-F","2","0.000234406152445693","","1"
"jasaretlen-RAISER","jasaretlen-RAISER-RAISED-B","0","0.999765593847554","","1"
"jasaretlen-RAISER","jasaretlen-RAISER-UNRAISED-F","0","0.000234406152445693","1",""
"jasaretlen-RAISER","jasaretlen-RAISER-UNRAISED-B","0","0.999765593847554","1",""
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-RAISED-F","0","0.000198790757075773","","1"
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-RAISED-B","0","0.999801209242924","","1"
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-UNRAISED-F","3","0.000198790757075773","",""
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-UNRAISED-B","0","0.999801209242924","",""
"jasus-NON_RAISER","jasus-NON_RAISER-RAISED-F","0","0.999982695112669","","1"
"jasus-NON_RAISER","jasus-NON_RAISER-RAISED-B","0","1.73048873305381e-05","","1"
"jasus-NON_RAISER","jasus-NON_RAISER-UNRAISED-F","0","0.999982695112669","",""
"jasus-NON_RAISER","jasus-NON_RAISER-UNRAISED-B","103","1.73048873305381e-05","",""
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-F","0","0.99999701974656","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-B","0","2.9802534400325e-06","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-F","0","0.99999701974656","",""
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-B","130","2.9802534400325e-06","",""
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-F","0","0.99999701974656","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-B","0","2.9802534400325e-06","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-F","0","0.99999701974656","",""
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-B","216","2.9802534400325e-06","",""
"jawahir-NON_RAISER","jawahir-NON_RAISER-RAISED-F","0","0.999665092330901","","1"
"jawahir-NON_RAISER","jawahir-NON_RAISER-RAISED-B","0","0.000334907669099382","","1"
"jawahir-NON_RAISER","jawahir-NON_RAISER-UNRAISED-F","0","0.999665092330901","",""
"jawahir-NON_RAISER","jawahir-NON_RAISER-UNRAISED-B","1","0.000334907669099382","",""
"jawap-NON_RAISER","jawap-NON_RAISER-RAISED-F","0","0.999994452210459","","1"
"jawap-NON_RAISER","jawap-NON_RAISER-RAISED-B","0","5.54778954120483e-06","","1"
"jawap-NON_RAISER","jawap-NON_RAISER-UNRAISED-F","0","0.999994452210459","",""
"jawap-NON_RAISER","jawap-NON_RAISER-UNRAISED-B","111","5.54778954120483e-06","",""
"jawur-NON_RAISER","jawur-NON_RAISER-RAISED-F","0","0.999765838678086","","1"
"jawur-NON_RAISER","jawur-NON_RAISER-RAISED-B","0","0.000234161321914006","","1"
"jawur-NON_RAISER","jawur-NON_RAISER-UNRAISED-F","0","0.999765838678086","",""
"jawur-NON_RAISER","jawur-NON_RAISER-UNRAISED-B","1","0.000234161321914006","",""
"jayla-RAISER","jayla-RAISER-RAISED-F","0","0.999667681990105","","1"
"jayla-RAISER","jayla-RAISER-RAISED-B","2","0.000332318009894861","","1"
"jayla-RAISER","jayla-RAISER-UNRAISED-F","0","0.999667681990105","1",""
"jayla-RAISER","jayla-RAISER-UNRAISED-B","0","0.000332318009894861","1",""
"jaylash-NON_RAISER","jaylash-NON_RAISER-RAISED-F","0","0.999929587240987","","1"
"jaylash-NON_RAISER","jaylash-NON_RAISER-RAISED-B","0","7.04127590128723e-05","","1"
"jaylash-NON_RAISER","jaylash-NON_RAISER-UNRAISED-F","0","0.999929587240987","",""
"jaylash-NON_RAISER","jaylash-NON_RAISER-UNRAISED-B","2","7.04127590128723e-05","",""
"jaylash-RAISER","jaylash-RAISER-RAISED-F","0","0.999929587240987","","1"
"jaylash-RAISER","jaylash-RAISER-RAISED-B","9","7.04127590128723e-05","","1"
"jaylash-RAISER","jaylash-RAISER-UNRAISED-F","0","0.999929587240987","1",""
"jaylash-RAISER","jaylash-RAISER-UNRAISED-B","0","7.04127590128723e-05","1",""
"jaylashtur-NON_RAISER","jaylashtur-NON_RAISER-RAISED-F","0","0.999911159555128","","1"
"jaylashtur-NON_RAISER","jaylashtur-NON_RAISER-RAISED-B","0","8.8840444871896e-05","","1"
"jaylashtur-NON_RAISER","jaylashtur-NON_RAISER-UNRAISED-F","0","0.999911159555128","",""
"jaylashtur-NON_RAISER","jaylashtur-NON_RAISER-UNRAISED-B","15","8.8840444871896e-05","",""
"jaynamaz-NON_RAISER","jaynamaz-NON_RAISER-RAISED-F","0","0.999948081705427","","1"
"jaynamaz-NON_RAISER","jaynamaz-NON_RAISER-RAISED-B","0","5.19182945726282e-05","","1"
"jaynamaz-NON_RAISER","jaynamaz-NON_RAISER-UNRAISED-F","0","0.999948081705427","",""
"jaynamaz-NON_RAISER","jaynamaz-NON_RAISER-UNRAISED-B","24","5.19182945726282e-05","",""
"jaza-RAISER","jaza-RAISER-RAISED-F","0","0.999997709422146","","1"
"jaza-RAISER","jaza-RAISER-RAISED-B","10","2.29057785394726e-06","","1"
"jaza-RAISER","jaza-RAISER-UNRAISED-F","0","0.999997709422146","1",""
"jaza-RAISER","jaza-RAISER-UNRAISED-B","2074","2.29057785394726e-06","1",""
"jazala-NON_RAISER","jazala-NON_RAISER-RAISED-F","0","0.99998382167168","","1"
"jazala-NON_RAISER","jazala-NON_RAISER-RAISED-B","0","1.61783283197936e-05","","1"
"jazala-NON_RAISER","jazala-NON_RAISER-UNRAISED-F","0","0.99998382167168","",""
"jazala-NON_RAISER","jazala-NON_RAISER-UNRAISED-B","63","1.61783283197936e-05","",""
"jazala-RAISER","jazala-RAISER-RAISED-F","0","0.99998382167168","","1"
"jazala-RAISER","jazala-RAISER-RAISED-B","60","1.61783283197936e-05","","1"
"jazala-RAISER","jazala-RAISER-UNRAISED-F","0","0.99998382167168","1",""
"jazala-RAISER","jazala-RAISER-UNRAISED-B","0","1.61783283197936e-05","1",""
"jazalash-NON_RAISER","jazalash-NON_RAISER-RAISED-F","0","0.999958672384099","","1"
"jazalash-NON_RAISER","jazalash-NON_RAISER-RAISED-B","0","4.13276159006992e-05","","1"
"jazalash-NON_RAISER","jazalash-NON_RAISER-UNRAISED-F","0","0.999958672384099","",""
"jazalash-NON_RAISER","jazalash-NON_RAISER-UNRAISED-B","19","4.13276159006992e-05","",""
"jazalash-RAISER","jazalash-RAISER-RAISED-F","0","0.999958672384099","","1"
"jazalash-RAISER","jazalash-RAISER-RAISED-B","32","4.13276159006992e-05","","1"
"jazalash-RAISER","jazalash-RAISER-UNRAISED-F","0","0.999958672384099","1",""
"jazalash-RAISER","jazalash-RAISER-UNRAISED-B","0","4.13276159006992e-05","1",""
"jazanixor-NON_RAISER","jazanixor-NON_RAISER-RAISED-F","0","0.999878224782374","","1"
"jazanixor-NON_RAISER","jazanixor-NON_RAISER-RAISED-B","0","0.000121775217625686","","1"
"jazanixor-NON_RAISER","jazanixor-NON_RAISER-UNRAISED-F","0","0.999878224782374","",""
"jazanixor-NON_RAISER","jazanixor-NON_RAISER-UNRAISED-B","15","0.000121775217625686","",""
"jazibe-RAISER","jazibe-RAISER-RAISED-F","1","0.000282807424812536","","1"
"jazibe-RAISER","jazibe-RAISER-RAISED-B","0","0.999717192575187","","1"
"jazibe-RAISER","jazibe-RAISER-UNRAISED-F","0","0.000282807424812536","1",""
"jazibe-RAISER","jazibe-RAISER-UNRAISED-B","0","0.999717192575187","1",""
"jede-RAISER","jede-RAISER-RAISED-F","1","0.00040248559014446","","1"
"jede-RAISER","jede-RAISER-RAISED-B","0","0.999597514409856","","1"
"jede-RAISER","jede-RAISER-UNRAISED-F","0","0.00040248559014446","1",""
"jede-RAISER","jede-RAISER-UNRAISED-B","0","0.999597514409856","1",""
"jedwel-NON_RAISER","jedwel-NON_RAISER-RAISED-F","0","5.92529794267347e-05","","1"
"jedwel-NON_RAISER","jedwel-NON_RAISER-RAISED-B","0","0.999940747020573","","1"
"jedwel-NON_RAISER","jedwel-NON_RAISER-UNRAISED-F","84","5.92529794267347e-05","",""
"jedwel-NON_RAISER","jedwel-NON_RAISER-UNRAISED-B","0","0.999940747020573","",""
"jedwel-RAISER","jedwel-RAISER-RAISED-F","28","5.92529794267347e-05","","1"
"jedwel-RAISER","jedwel-RAISER-RAISED-B","0","0.999940747020573","","1"
"jedwel-RAISER","jedwel-RAISER-UNRAISED-F","0","5.92529794267347e-05","1",""
"jedwel-RAISER","jedwel-RAISER-UNRAISED-B","0","0.999940747020573","1",""
"jehennem-NON_RAISER","jehennem-NON_RAISER-RAISED-F","0","7.36729310607127e-05","","1"
"jehennem-NON_RAISER","jehennem-NON_RAISER-RAISED-B","0","0.999926327068939","","1"
"jehennem-NON_RAISER","jehennem-NON_RAISER-UNRAISED-F","29","7.36729310607127e-05","",""
"jehennem-NON_RAISER","jehennem-NON_RAISER-UNRAISED-B","0","0.999926327068939","",""
"jehennem-RAISER","jehennem-RAISER-RAISED-F","1","7.36729310607127e-05","","1"
"jehennem-RAISER","jehennem-RAISER-RAISED-B","0","0.999926327068939","","1"
"jehennem-RAISER","jehennem-RAISER-UNRAISED-F","0","7.36729310607127e-05","1",""
"jehennem-RAISER","jehennem-RAISER-UNRAISED-B","0","0.999926327068939","1",""
"jehet-NON_RAISER","jehet-NON_RAISER-RAISED-F","0","8.02724667142331e-06","","1"
"jehet-NON_RAISER","jehet-NON_RAISER-RAISED-B","0","0.999991972753329","","1"
"jehet-NON_RAISER","jehet-NON_RAISER-UNRAISED-F","3558","8.02724667142331e-06","",""
"jehet-NON_RAISER","jehet-NON_RAISER-UNRAISED-B","0","0.999991972753329","",""
"jem'iyet-NON_RAISER","jem'iyet-NON_RAISER-RAISED-F","0","1.26913163434449e-05","","1"
"jem'iyet-NON_RAISER","jem'iyet-NON_RAISER-RAISED-B","0","0.999987308683657","","1"
"jem'iyet-NON_RAISER","jem'iyet-NON_RAISER-UNRAISED-F","1790","1.26913163434449e-05","",""
"jem'iyet-NON_RAISER","jem'iyet-NON_RAISER-UNRAISED-B","0","0.999987308683657","",""
"jem'iyet-RAISER","jem'iyet-RAISER-RAISED-F","899","1.26913163434449e-05","","1"
"jem'iyet-RAISER","jem'iyet-RAISER-RAISED-B","0","0.999987308683657","","1"
"jem'iyet-RAISER","jem'iyet-RAISER-UNRAISED-F","0","1.26913163434449e-05","1",""
"jem'iyet-RAISER","jem'iyet-RAISER-UNRAISED-B","0","0.999987308683657","1",""
"jem'iyetshunas-NON_RAISER","jem'iyetshunas-NON_RAISER-RAISED-F","0","0.99997181923254","","1"
"jem'iyetshunas-NON_RAISER","jem'iyetshunas-NON_RAISER-RAISED-B","0","2.81807674596957e-05","","1"
"jem'iyetshunas-NON_RAISER","jem'iyetshunas-NON_RAISER-UNRAISED-F","0","0.99997181923254","",""
"jem'iyetshunas-NON_RAISER","jem'iyetshunas-NON_RAISER-UNRAISED-B","109","2.81807674596957e-05","",""
"jem'yet-NON_RAISER","jem'yet-NON_RAISER-RAISED-F","0","0.000156298611224904","","1"
"jem'yet-NON_RAISER","jem'yet-NON_RAISER-RAISED-B","0","0.999843701388775","","1"
"jem'yet-NON_RAISER","jem'yet-NON_RAISER-UNRAISED-F","5","0.000156298611224904","",""
"jem'yet-NON_RAISER","jem'yet-NON_RAISER-UNRAISED-B","0","0.999843701388775","",""
"jem'yet-RAISER","jem'yet-RAISER-RAISED-F","2","0.000156298611224904","","1"
"jem'yet-RAISER","jem'yet-RAISER-RAISED-B","0","0.999843701388775","","1"
"jem'yet-RAISER","jem'yet-RAISER-UNRAISED-F","0","0.000156298611224904","1",""
"jem'yet-RAISER","jem'yet-RAISER-UNRAISED-B","0","0.999843701388775","1",""
"jemet-NON_RAISER","jemet-NON_RAISER-RAISED-F","0","3.84708029543513e-05","","1"
"jemet-NON_RAISER","jemet-NON_RAISER-RAISED-B","0","0.999961529197046","","1"
"jemet-NON_RAISER","jemet-NON_RAISER-UNRAISED-F","25","3.84708029543513e-05","",""
"jemet-NON_RAISER","jemet-NON_RAISER-UNRAISED-B","0","0.999961529197046","",""
"jemet-NON_RAISER","jemet-NON_RAISER-RAISED-F","0","3.84708029543513e-05","","1"
"jemet-NON_RAISER","jemet-NON_RAISER-RAISED-B","0","0.999961529197046","","1"
"jemet-NON_RAISER","jemet-NON_RAISER-UNRAISED-F","37","3.84708029543513e-05","",""
"jemet-NON_RAISER","jemet-NON_RAISER-UNRAISED-B","0","0.999961529197046","",""
"jemi'et-NON_RAISER","jemi'et-NON_RAISER-RAISED-F","0","0.000136472787209267","","1"
"jemi'et-NON_RAISER","jemi'et-NON_RAISER-RAISED-B","0","0.999863527212791","","1"
"jemi'et-NON_RAISER","jemi'et-NON_RAISER-UNRAISED-F","6","0.000136472787209267","",""
"jemi'et-NON_RAISER","jemi'et-NON_RAISER-UNRAISED-B","0","0.999863527212791","",""
"jemi'et-RAISER","jemi'et-RAISER-RAISED-F","1","0.000136472787209267","","1"
"jemi'et-RAISER","jemi'et-RAISER-RAISED-B","0","0.999863527212791","","1"
"jemi'et-RAISER","jemi'et-RAISER-UNRAISED-F","0","0.000136472787209267","1",""
"jemi'et-RAISER","jemi'et-RAISER-UNRAISED-B","0","0.999863527212791","1",""
"jemiyet-NON_RAISER","jemiyet-NON_RAISER-RAISED-F","0","0.000626537453804686","","1"
"jemiyet-NON_RAISER","jemiyet-NON_RAISER-RAISED-B","0","0.999373462546195","","1"
"jemiyet-NON_RAISER","jemiyet-NON_RAISER-UNRAISED-F","2657","0.000626537453804686","",""
"jemiyet-NON_RAISER","jemiyet-NON_RAISER-UNRAISED-B","2","0.999373462546195","",""
"jemiyet-RAISER","jemiyet-RAISER-RAISED-F","360","0.000626537453804686","","1"
"jemiyet-RAISER","jemiyet-RAISER-RAISED-B","0","0.999373462546195","","1"
"jemiyet-RAISER","jemiyet-RAISER-UNRAISED-F","0","0.000626537453804686","1",""
"jemiyet-RAISER","jemiyet-RAISER-UNRAISED-B","0","0.999373462546195","1",""
"jemle-RAISER","jemle-RAISER-RAISED-F","4","0.000245399063603703","","1"
"jemle-RAISER","jemle-RAISER-RAISED-B","0","0.999754600936396","","1"
"jemle-RAISER","jemle-RAISER-UNRAISED-F","0","0.000245399063603703","1",""
"jemle-RAISER","jemle-RAISER-UNRAISED-B","0","0.999754600936396","1",""
"jemlesh-RAISER","jemlesh-RAISER-RAISED-F","1","0.000277795228712241","","1"
"jemlesh-RAISER","jemlesh-RAISER-RAISED-B","0","0.999722204771288","","1"
"jemlesh-RAISER","jemlesh-RAISER-UNRAISED-F","0","0.000277795228712241","1",""
"jemlesh-RAISER","jemlesh-RAISER-UNRAISED-B","0","0.999722204771288","1",""
"jengname-RAISER","jengname-RAISER-RAISED-F","1","0.0146449072120318","","1"
"jengname-RAISER","jengname-RAISER-RAISED-B","0","0.985355092787968","","1"
"jengname-RAISER","jengname-RAISER-UNRAISED-F","0","0.0146449072120318","1",""
"jengname-RAISER","jengname-RAISER-UNRAISED-B","0","0.985355092787968","1",""
"jennet-NON_RAISER","jennet-NON_RAISER-RAISED-F","0","3.28002265285794e-05","","1"
"jennet-NON_RAISER","jennet-NON_RAISER-RAISED-B","0","0.999967199773471","","1"
"jennet-NON_RAISER","jennet-NON_RAISER-UNRAISED-F","274","3.28002265285794e-05","",""
"jennet-NON_RAISER","jennet-NON_RAISER-UNRAISED-B","0","0.999967199773471","",""
"jennet-RAISER","jennet-RAISER-RAISED-F","10","3.28002265285794e-05","","1"
"jennet-RAISER","jennet-RAISER-RAISED-B","0","0.999967199773471","","1"
"jennet-RAISER","jennet-RAISER-UNRAISED-F","0","3.28002265285794e-05","1",""
"jennet-RAISER","jennet-RAISER-UNRAISED-B","0","0.999967199773471","1",""
"jenub-NON_RAISER","jenub-NON_RAISER-RAISED-F","0","0.999980328970082","","1"
"jenub-NON_RAISER","jenub-NON_RAISER-RAISED-B","0","1.96710299178449e-05","","1"
"jenub-NON_RAISER","jenub-NON_RAISER-UNRAISED-F","0","0.999980328970082","",""
"jenub-NON_RAISER","jenub-NON_RAISER-UNRAISED-B","98","1.96710299178449e-05","",""
"jenubiy-NON_RAISER","jenubiy-NON_RAISER-RAISED-F","0","0.999486630345005","","1"
"jenubiy-NON_RAISER","jenubiy-NON_RAISER-RAISED-B","0","0.000513369654994822","","1"
"jenubiy-NON_RAISER","jenubiy-NON_RAISER-UNRAISED-F","0","0.999486630345005","",""
"jenubiy-NON_RAISER","jenubiy-NON_RAISER-UNRAISED-B","2","0.000513369654994822","",""
"jenup-NON_RAISER","jenup-NON_RAISER-RAISED-F","0","0.999975081871759","","1"
"jenup-NON_RAISER","jenup-NON_RAISER-RAISED-B","0","2.49181282407918e-05","","1"
"jenup-NON_RAISER","jenup-NON_RAISER-UNRAISED-F","0","0.999975081871759","",""
"jenup-NON_RAISER","jenup-NON_RAISER-UNRAISED-B","86","2.49181282407918e-05","",""
"jerimane-RAISER","jerimane-RAISER-RAISED-F","13","0.0538779983520786","","1"
"jerimane-RAISER","jerimane-RAISER-RAISED-B","1","0.946122001647921","","1"
"jerimane-RAISER","jerimane-RAISER-UNRAISED-F","0","0.0538779983520786","1",""
"jerimane-RAISER","jerimane-RAISER-UNRAISED-B","0","0.946122001647921","1",""
"jerrah-NON_RAISER","jerrah-NON_RAISER-RAISED-F","0","0.999765838678086","","1"
"jerrah-NON_RAISER","jerrah-NON_RAISER-RAISED-B","0","0.000234161321914006","","1"
"jerrah-NON_RAISER","jerrah-NON_RAISER-UNRAISED-F","0","0.999765838678086","",""
"jerrah-NON_RAISER","jerrah-NON_RAISER-UNRAISED-B","1","0.000234161321914006","",""
"jeryan-NON_RAISER","jeryan-NON_RAISER-RAISED-F","0","0.999692666310761","","1"
"jeryan-NON_RAISER","jeryan-NON_RAISER-RAISED-B","0","0.000307333689239075","","1"
"jeryan-NON_RAISER","jeryan-NON_RAISER-UNRAISED-F","0","0.999692666310761","",""
"jeryan-NON_RAISER","jeryan-NON_RAISER-UNRAISED-B","1728","0.000307333689239075","",""
"jeryan-NON_RAISER","jeryan-NON_RAISER-RAISED-F","0","0.999692666310761","","1"
"jeryan-NON_RAISER","jeryan-NON_RAISER-RAISED-B","0","0.000307333689239075","","1"
"jeryan-NON_RAISER","jeryan-NON_RAISER-UNRAISED-F","2","0.999692666310761","",""
"jeryan-NON_RAISER","jeryan-NON_RAISER-UNRAISED-B","4224","0.000307333689239075","",""
"jeset-NON_RAISER","jeset-NON_RAISER-RAISED-F","0","0.0040615725134347","","1"
"jeset-NON_RAISER","jeset-NON_RAISER-RAISED-B","0","0.995938427486565","","1"
"jeset-NON_RAISER","jeset-NON_RAISER-UNRAISED-F","197","0.0040615725134347","",""
"jeset-NON_RAISER","jeset-NON_RAISER-UNRAISED-B","1","0.995938427486565","",""
"jeset-RAISER","jeset-RAISER-RAISED-F","11","0.0040615725134347","","1"
"jeset-RAISER","jeset-RAISER-RAISED-B","0","0.995938427486565","","1"
"jeset-RAISER","jeset-RAISER-UNRAISED-F","0","0.0040615725134347","1",""
"jeset-RAISER","jeset-RAISER-UNRAISED-B","0","0.995938427486565","1",""
"jesur-NON_RAISER","jesur-NON_RAISER-RAISED-F","0","0.999802859401729","","1"
"jesur-NON_RAISER","jesur-NON_RAISER-RAISED-B","0","0.000197140598271472","","1"
"jesur-NON_RAISER","jesur-NON_RAISER-UNRAISED-F","0","0.999802859401729","",""
"jesur-NON_RAISER","jesur-NON_RAISER-UNRAISED-B","3","0.000197140598271472","",""
"jewher-NON_RAISER","jewher-NON_RAISER-RAISED-F","0","6.08952834495535e-05","","1"
"jewher-NON_RAISER","jewher-NON_RAISER-RAISED-B","0","0.99993910471655","","1"
"jewher-NON_RAISER","jewher-NON_RAISER-UNRAISED-F","36","6.08952834495535e-05","",""
"jewher-NON_RAISER","jewher-NON_RAISER-UNRAISED-B","0","0.99993910471655","",""
"jewher-RAISER","jewher-RAISER-RAISED-F","2","6.08952834495535e-05","","1"
"jewher-RAISER","jewher-RAISER-RAISED-B","0","0.99993910471655","","1"
"jewher-RAISER","jewher-RAISER-UNRAISED-F","0","6.08952834495535e-05","1",""
"jewher-RAISER","jewher-RAISER-UNRAISED-B","0","0.99993910471655","1",""
"jezire-RAISER","jezire-RAISER-RAISED-F","11","7.36352170440623e-05","","1"
"jezire-RAISER","jezire-RAISER-RAISED-B","0","0.999926364782956","","1"
"jezire-RAISER","jezire-RAISER-UNRAISED-F","0","7.36352170440623e-05","1",""
"jezire-RAISER","jezire-RAISER-UNRAISED-B","0","0.999926364782956","1",""
"jezmlesh-NON_RAISER","jezmlesh-NON_RAISER-RAISED-F","0","0.000161790155534446","","1"
"jezmlesh-NON_RAISER","jezmlesh-NON_RAISER-RAISED-B","0","0.999838209844466","","1"
"jezmlesh-NON_RAISER","jezmlesh-NON_RAISER-UNRAISED-F","1","0.000161790155534446","",""
"jezmlesh-NON_RAISER","jezmlesh-NON_RAISER-UNRAISED-B","0","0.999838209844466","",""
"jinayet-NON_RAISER","jinayet-NON_RAISER-RAISED-F","0","1.73987716750454e-05","","1"
"jinayet-NON_RAISER","jinayet-NON_RAISER-RAISED-B","0","0.999982601228325","","1"
"jinayet-NON_RAISER","jinayet-NON_RAISER-UNRAISED-F","1137","1.73987716750454e-05","",""
"jinayet-NON_RAISER","jinayet-NON_RAISER-UNRAISED-B","0","0.999982601228325","",""
"jinayet-RAISER","jinayet-RAISER-RAISED-F","193","1.73987716750454e-05","","1"
"jinayet-RAISER","jinayet-RAISER-RAISED-B","0","0.999982601228325","","1"
"jinayet-RAISER","jinayet-RAISER-UNRAISED-F","0","1.73987716750454e-05","1",""
"jinayet-RAISER","jinayet-RAISER-UNRAISED-B","0","0.999982601228325","1",""
"jinayetchi-NON_RAISER","jinayetchi-NON_RAISER-RAISED-F","0","2.66907946949894e-05","","1"
"jinayetchi-NON_RAISER","jinayetchi-NON_RAISER-RAISED-B","0","0.999973309205305","","1"
"jinayetchi-NON_RAISER","jinayetchi-NON_RAISER-UNRAISED-F","439","2.66907946949894e-05","",""
"jinayetchi-NON_RAISER","jinayetchi-NON_RAISER-UNRAISED-B","0","0.999973309205305","",""
"jinaza-NON_RAISER","jinaza-NON_RAISER-RAISED-F","0","0.999966770581144","","1"
"jinaza-NON_RAISER","jinaza-NON_RAISER-RAISED-B","0","3.32294188559734e-05","","1"
"jinaza-NON_RAISER","jinaza-NON_RAISER-UNRAISED-F","0","0.999966770581144","",""
"jinaza-NON_RAISER","jinaza-NON_RAISER-UNRAISED-B","1","3.32294188559734e-05","",""
"jismaniyet-RAISER","jismaniyet-RAISER-RAISED-F","6","0.000173292018934784","","1"
"jismaniyet-RAISER","jismaniyet-RAISER-RAISED-B","0","0.999826707981065","","1"
"jismaniyet-RAISER","jismaniyet-RAISER-UNRAISED-F","0","0.000173292018934784","1",""
"jismaniyet-RAISER","jismaniyet-RAISER-UNRAISED-B","0","0.999826707981065","1",""
"joghrapiye-NON_RAISER","joghrapiye-NON_RAISER-RAISED-F","0","0.000143967933967","","1"
"joghrapiye-NON_RAISER","joghrapiye-NON_RAISER-RAISED-B","0","0.999856032066033","","1"
"joghrapiye-NON_RAISER","joghrapiye-NON_RAISER-UNRAISED-F","3","0.000143967933967","",""
"joghrapiye-NON_RAISER","joghrapiye-NON_RAISER-UNRAISED-B","0","0.999856032066033","",""
"johut-NON_RAISER","johut-NON_RAISER-RAISED-F","0","0.999843920885721","","1"
"johut-NON_RAISER","johut-NON_RAISER-RAISED-B","0","0.000156079114279062","","1"
"johut-NON_RAISER","johut-NON_RAISER-UNRAISED-F","0","0.999843920885721","",""
"johut-NON_RAISER","johut-NON_RAISER-UNRAISED-B","3","0.000156079114279062","",""
"jongghariye-NON_RAISER","jongghariye-NON_RAISER-RAISED-F","0","0.00017278364601786","","1"
"jongghariye-NON_RAISER","jongghariye-NON_RAISER-RAISED-B","0","0.999827216353982","","1"
"jongghariye-NON_RAISER","jongghariye-NON_RAISER-UNRAISED-F","1","0.00017278364601786","",""
"jongghariye-NON_RAISER","jongghariye-NON_RAISER-UNRAISED-B","0","0.999827216353982","",""
"jora-RAISER","jora-RAISER-RAISED-F","0","0.999921564591458","","1"
"jora-RAISER","jora-RAISER-RAISED-B","5","7.84354085420214e-05","","1"
"jora-RAISER","jora-RAISER-UNRAISED-F","0","0.999921564591458","1",""
"jora-RAISER","jora-RAISER-UNRAISED-B","0","7.84354085420214e-05","1",""
"joza-RAISER","joza-RAISER-RAISED-F","0","0.999947864596309","","1"
"joza-RAISER","joza-RAISER-RAISED-B","39","5.21354036914223e-05","","1"
"joza-RAISER","joza-RAISER-UNRAISED-F","0","0.999947864596309","1",""
"joza-RAISER","joza-RAISER-UNRAISED-B","0","5.21354036914223e-05","1",""
"judun-NON_RAISER","judun-NON_RAISER-RAISED-F","0","0.99991509993393","","1"
"judun-NON_RAISER","judun-NON_RAISER-RAISED-B","0","8.49000660703148e-05","","1"
"judun-NON_RAISER","judun-NON_RAISER-UNRAISED-F","0","0.99991509993393","",""
"judun-NON_RAISER","judun-NON_RAISER-UNRAISED-B","9","8.49000660703148e-05","",""
"jughlanma-RAISER","jughlanma-RAISER-RAISED-F","0","0.999903040694176","","1"
"jughlanma-RAISER","jughlanma-RAISER-RAISED-B","12","9.69593058238738e-05","","1"
"jughlanma-RAISER","jughlanma-RAISER-UNRAISED-F","0","0.999903040694176","1",""
"jughlanma-RAISER","jughlanma-RAISER-UNRAISED-B","0","9.69593058238738e-05","1",""
"jughrapiye-NON_RAISER","jughrapiye-NON_RAISER-RAISED-F","0","3.22289904183394e-05","","1"
"jughrapiye-NON_RAISER","jughrapiye-NON_RAISER-RAISED-B","0","0.999967771009582","","1"
"jughrapiye-NON_RAISER","jughrapiye-NON_RAISER-UNRAISED-F","250","3.22289904183394e-05","",""
"jughrapiye-NON_RAISER","jughrapiye-NON_RAISER-UNRAISED-B","0","0.999967771009582","",""
"julala-RAISER","julala-RAISER-RAISED-F","0","0.999741081997962","","1"
