"Input","Output","Frequency","VAgreeSurface","HarmonicUniformity","*Unraised","ID"
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-RAISED-B","0","1","0.000204729023171257","","1"
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-UNRAISED-F","0","1","0.999795270976829","",""
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-UNRAISED-B","1","","0.000204729023171257","",""
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-RAISED-F","0","","0.999531322419873","","1"
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-RAISED-B","0","1","0.000468677580126919","","1"
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-UNRAISED-F","0","1","0.999531322419873","",""
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-UNRAISED-B","1","","0.000468677580126919","",""
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-RAISED-F","0","1","0.99953798827437","","1"
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-RAISED-B","0","","0.000462011725630207","","1"
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-UNRAISED-F","0","1","0.99953798827437","",""
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-UNRAISED-B","2","","0.000462011725630207","",""
"ghemle-RAISER","ghemle-RAISER-RAISED-F","1","","0.000320686377710968","","1"
"ghemle-RAISER","ghemle-RAISER-RAISED-B","0","1","0.999679313622289","","1"
"ghemle-RAISER","ghemle-RAISER-UNRAISED-F","0","","0.000320686377710968","1",""
"ghemle-RAISER","ghemle-RAISER-UNRAISED-B","0","1","0.999679313622289","1",""
"gheplet-NON_RAISER","gheplet-NON_RAISER-RAISED-F","0","","4.50270386685745e-05","","1"
"gheplet-NON_RAISER","gheplet-NON_RAISER-RAISED-B","0","1","0.999954972961331","","1"
"gheplet-NON_RAISER","gheplet-NON_RAISER-UNRAISED-F","43","","4.50270386685745e-05","",""
"gheplet-NON_RAISER","gheplet-NON_RAISER-UNRAISED-B","0","1","0.999954972961331","",""
"gherez-NON_RAISER","gherez-NON_RAISER-RAISED-F","0","","3.38347407947611e-05","","1"
"gherez-NON_RAISER","gherez-NON_RAISER-RAISED-B","0","1","0.999966165259205","","1"
"gherez-NON_RAISER","gherez-NON_RAISER-UNRAISED-F","260","","3.38347407947611e-05","",""
"gherez-NON_RAISER","gherez-NON_RAISER-UNRAISED-B","0","1","0.999966165259205","",""
"gherez-RAISER","gherez-RAISER-RAISED-F","43","","3.38347407947611e-05","","1"
"gherez-RAISER","gherez-RAISER-RAISED-B","0","1","0.999966165259205","","1"
"gherez-RAISER","gherez-RAISER-UNRAISED-F","0","","3.38347407947611e-05","1",""
"gherez-RAISER","gherez-RAISER-UNRAISED-B","0","1","0.999966165259205","1",""
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-RAISED-F","0","","0.99983844532254","","1"
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-RAISED-B","0","1","0.000161554677460485","","1"
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-UNRAISED-F","0","1","0.99983844532254","",""
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-UNRAISED-B","1","","0.000161554677460485","",""
"gheyret-NON_RAISER","gheyret-NON_RAISER-RAISED-F","0","","5.2907653789848e-05","","1"
"gheyret-NON_RAISER","gheyret-NON_RAISER-RAISED-B","0","1","0.99994709234621","","1"
"gheyret-NON_RAISER","gheyret-NON_RAISER-UNRAISED-F","80","","5.2907653789848e-05","",""
"gheyret-NON_RAISER","gheyret-NON_RAISER-UNRAISED-B","0","1","0.99994709234621","",""
"gheyur-NON_RAISER","gheyur-NON_RAISER-RAISED-F","0","","0.999261840107074","","1"
"gheyur-NON_RAISER","gheyur-NON_RAISER-RAISED-B","0","1","0.000738159892926249","","1"
"gheyur-NON_RAISER","gheyur-NON_RAISER-UNRAISED-F","0","1","0.999261840107074","",""
"gheyur-NON_RAISER","gheyur-NON_RAISER-UNRAISED-B","1","","0.000738159892926249","",""
"gheywet-NON_RAISER","gheywet-NON_RAISER-RAISED-F","0","","7.99568469584783e-05","","1"
"gheywet-NON_RAISER","gheywet-NON_RAISER-RAISED-B","0","1","0.999920043153042","","1"
"gheywet-NON_RAISER","gheywet-NON_RAISER-UNRAISED-F","6","","7.99568469584783e-05","",""
"gheywet-NON_RAISER","gheywet-NON_RAISER-UNRAISED-B","0","1","0.999920043153042","",""
"ghezel-NON_RAISER","ghezel-NON_RAISER-RAISED-F","0","","4.93774902910899e-05","","1"
"ghezel-NON_RAISER","ghezel-NON_RAISER-RAISED-B","0","1","0.999950622509709","","1"
"ghezel-NON_RAISER","ghezel-NON_RAISER-UNRAISED-F","52","","4.93774902910899e-05","",""
"ghezel-NON_RAISER","ghezel-NON_RAISER-UNRAISED-B","0","1","0.999950622509709","",""
"ghezel-RAISER","ghezel-RAISER-RAISED-F","11","","4.93774902910899e-05","","1"
"ghezel-RAISER","ghezel-RAISER-RAISED-B","0","1","0.999950622509709","","1"
"ghezel-RAISER","ghezel-RAISER-UNRAISED-F","0","","4.93774902910899e-05","1",""
"ghezel-RAISER","ghezel-RAISER-UNRAISED-B","0","1","0.999950622509709","1",""
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-RAISED-F","0","","0.000191831957542586","","1"
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-RAISED-B","0","1","0.999808168042457","","1"
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-UNRAISED-F","1","","0.000191831957542586","",""
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-UNRAISED-B","0","1","0.999808168042457","",""
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-RAISED-F","0","","0.999839256364592","","1"
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-RAISED-B","0","1","0.0001607436354083","","1"
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-UNRAISED-F","0","1","0.999839256364592","",""
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-UNRAISED-B","2","","0.0001607436354083","",""
"ghezep-NON_RAISER","ghezep-NON_RAISER-RAISED-F","0","","4.01760340600165e-05","","1"
"ghezep-NON_RAISER","ghezep-NON_RAISER-RAISED-B","0","1","0.99995982396594","","1"
"ghezep-NON_RAISER","ghezep-NON_RAISER-UNRAISED-F","114","","4.01760340600165e-05","",""
"ghezep-NON_RAISER","ghezep-NON_RAISER-UNRAISED-B","0","1","0.99995982396594","",""
"ghezep-RAISER","ghezep-RAISER-RAISED-F","19","","4.01760340600165e-05","","1"
"ghezep-RAISER","ghezep-RAISER-RAISED-B","0","1","0.99995982396594","","1"
"ghezep-RAISER","ghezep-RAISER-UNRAISED-F","0","","4.01760340600165e-05","1",""
"ghezep-RAISER","ghezep-RAISER-UNRAISED-B","0","1","0.99995982396594","1",""
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-RAISED-F","0","","7.258538569187e-05","","1"
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-RAISED-B","0","1","0.999927414614308","","1"
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-UNRAISED-F","40","","7.258538569187e-05","",""
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-UNRAISED-B","0","1","0.999927414614308","",""
"ghezeplen-RAISER","ghezeplen-RAISER-RAISED-F","3","","7.258538569187e-05","","1"
"ghezeplen-RAISER","ghezeplen-RAISER-RAISED-B","0","1","0.999927414614308","","1"
"ghezeplen-RAISER","ghezeplen-RAISER-UNRAISED-F","0","","7.258538569187e-05","1",""
"ghezeplen-RAISER","ghezeplen-RAISER-UNRAISED-B","0","1","0.999927414614308","1",""
"ghezze-RAISER","ghezze-RAISER-RAISED-F","3","","0.000113889968316149","","1"
"ghezze-RAISER","ghezze-RAISER-RAISED-B","0","1","0.999886110031684","","1"
"ghezze-RAISER","ghezze-RAISER-UNRAISED-F","0","","0.000113889968316149","1",""
"ghezze-RAISER","ghezze-RAISER-UNRAISED-B","0","1","0.999886110031684","1",""
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-RAISED-F","0","1","0.999956777007056","","1"
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-RAISED-B","0","","4.32229929435701e-05","","1"
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-UNRAISED-F","0","1","0.999956777007056","",""
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-UNRAISED-B","12","","4.32229929435701e-05","",""
"ghizalan-RAISER","ghizalan-RAISER-RAISED-F","0","1","0.999956777007056","","1"
"ghizalan-RAISER","ghizalan-RAISER-RAISED-B","17","","4.32229929435701e-05","","1"
"ghizalan-RAISER","ghizalan-RAISER-UNRAISED-F","0","1","0.999956777007056","1",""
"ghizalan-RAISER","ghizalan-RAISER-UNRAISED-B","0","","4.32229929435701e-05","1",""
"ghojam-NON_RAISER","ghojam-NON_RAISER-RAISED-F","0","1","0.999887879832501","","1"
"ghojam-NON_RAISER","ghojam-NON_RAISER-RAISED-B","0","","0.000112120167498841","","1"
"ghojam-NON_RAISER","ghojam-NON_RAISER-UNRAISED-F","0","1","0.999887879832501","",""
"ghojam-NON_RAISER","ghojam-NON_RAISER-UNRAISED-B","16","","0.000112120167498841","",""
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-RAISED-F","0","1","3.49771678379219e-05","","1"
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-RAISED-B","0","","0.999965022832162","","1"
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-UNRAISED-F","5","","3.49771678379219e-05","",""
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-UNRAISED-B","0","1","0.999965022832162","",""
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-RAISED-F","0","1","0.999797842828093","","1"
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-RAISED-B","0","","0.000202157171907413","","1"
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-UNRAISED-F","0","1","0.999797842828093","",""
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-UNRAISED-B","3","","0.000202157171907413","",""
"ghopur-NON_RAISER","ghopur-NON_RAISER-RAISED-F","0","1","0.999980376110669","","1"
"ghopur-NON_RAISER","ghopur-NON_RAISER-RAISED-B","0","","1.96238893309664e-05","","1"
"ghopur-NON_RAISER","ghopur-NON_RAISER-UNRAISED-F","0","1","0.999980376110669","",""
"ghopur-NON_RAISER","ghopur-NON_RAISER-UNRAISED-B","12","","1.96238893309664e-05","",""
"ghora-RAISER","ghora-RAISER-RAISED-F","0","1","0.999864068897228","","1"
"ghora-RAISER","ghora-RAISER-RAISED-B","2","","0.000135931102772102","","1"
"ghora-RAISER","ghora-RAISER-UNRAISED-F","0","1","0.999864068897228","1",""
"ghora-RAISER","ghora-RAISER-UNRAISED-B","0","","0.000135931102772102","1",""
"ghula-RAISER","ghula-RAISER-RAISED-F","0","1","0.999889526106536","","1"
"ghula-RAISER","ghula-RAISER-RAISED-B","7","","0.000110473893463747","","1"
"ghula-RAISER","ghula-RAISER-UNRAISED-F","0","1","0.999889526106536","1",""
"ghula-RAISER","ghula-RAISER-UNRAISED-B","0","","0.000110473893463747","1",""
"ghulam-NON_RAISER","ghulam-NON_RAISER-RAISED-F","0","1","0.99998284955098","","1"
"ghulam-NON_RAISER","ghulam-NON_RAISER-RAISED-B","0","","1.71504490195096e-05","","1"
"ghulam-NON_RAISER","ghulam-NON_RAISER-UNRAISED-F","0","1","0.99998284955098","",""
"ghulam-NON_RAISER","ghulam-NON_RAISER-UNRAISED-B","15","","1.71504490195096e-05","",""
"ghulghula-RAISER","ghulghula-RAISER-RAISED-F","0","1","0.999991859660955","","1"
"ghulghula-RAISER","ghulghula-RAISER-RAISED-B","58","","8.14033904528166e-06","","1"
"ghulghula-RAISER","ghulghula-RAISER-UNRAISED-F","0","1","0.999991859660955","1",""
"ghulghula-RAISER","ghulghula-RAISER-UNRAISED-B","0","","8.14033904528166e-06","1",""
"ghulja-RAISER","ghulja-RAISER-RAISED-F","1","1","0.998960446387101","","1"
"ghulja-RAISER","ghulja-RAISER-RAISED-B","800","","0.00103955361289898","","1"
"ghulja-RAISER","ghulja-RAISER-UNRAISED-F","0","1","0.998960446387101","1",""
"ghulja-RAISER","ghulja-RAISER-UNRAISED-B","0","","0.00103955361289898","1",""
"ghunche-NON_RAISER","ghunche-NON_RAISER-RAISED-F","0","1","0.325168334136799","","1"
"ghunche-NON_RAISER","ghunche-NON_RAISER-RAISED-B","0","","0.674831665863201","","1"
"ghunche-NON_RAISER","ghunche-NON_RAISER-UNRAISED-F","2","","0.325168334136799","",""
"ghunche-NON_RAISER","ghunche-NON_RAISER-UNRAISED-B","1","1","0.674831665863201","",""
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-RAISED-F","0","1","0.0870619519829985","","1"
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-RAISED-B","0","","0.912938048017002","","1"
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-UNRAISED-F","8","","0.0870619519829985","",""
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-UNRAISED-B","1","1","0.912938048017002","",""
"ghurur-NON_RAISER","ghurur-NON_RAISER-RAISED-F","0","1","0.999991857529736","","1"
"ghurur-NON_RAISER","ghurur-NON_RAISER-RAISED-B","0","","8.14247026426074e-06","","1"
"ghurur-NON_RAISER","ghurur-NON_RAISER-UNRAISED-F","0","1","0.999991857529736","",""
"ghurur-NON_RAISER","ghurur-NON_RAISER-UNRAISED-B","124","","8.14247026426074e-06","",""
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-RAISED-F","0","1","0.999779033852468","","1"
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-RAISED-B","0","","0.000220966147531754","","1"
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-UNRAISED-F","0","1","0.999779033852468","",""
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-UNRAISED-B","1","","0.000220966147531754","",""
"ghéribane-RAISER","ghéribane-RAISER-RAISED-F","0","1","0.946525959281725","","1"
"ghéribane-RAISER","ghéribane-RAISER-RAISED-B","1","","0.0534740407182749","","1"
"ghéribane-RAISER","ghéribane-RAISER-UNRAISED-F","0","","0.946525959281725","1",""
"ghéribane-RAISER","ghéribane-RAISER-UNRAISED-B","0","1","0.0534740407182749","1",""
"gidrogénérator-NON_RAISER","gidrogénérator-NON_RAISER-RAISED-F","0","1","0.999261840107074","","1"
"gidrogénérator-NON_RAISER","gidrogénérator-NON_RAISER-RAISED-B","0","","0.000738159892926249","","1"
"gidrogénérator-NON_RAISER","gidrogénérator-NON_RAISER-UNRAISED-F","0","1","0.999261840107074","",""
"gidrogénérator-NON_RAISER","gidrogénérator-NON_RAISER-UNRAISED-B","1","","0.000738159892926249","",""
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-RAISED-F","0","1","5.8166748725678e-05","","1"
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-RAISED-B","0","","0.999941833251274","","1"
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-UNRAISED-F","21","","5.8166748725678e-05","",""
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-UNRAISED-B","0","1","0.999941833251274","",""
"giresun-NON_RAISER","giresun-NON_RAISER-RAISED-F","0","","0.999828581173902","","1"
"giresun-NON_RAISER","giresun-NON_RAISER-RAISED-B","0","1","0.00017141882609828","","1"
"giresun-NON_RAISER","giresun-NON_RAISER-UNRAISED-F","0","1","0.999828581173902","",""
"giresun-NON_RAISER","giresun-NON_RAISER-UNRAISED-B","3","","0.00017141882609828","",""
"girmaniye-RAISER","girmaniye-RAISER-RAISED-F","4","1","8.91954057648041e-05","","1"
"girmaniye-RAISER","girmaniye-RAISER-RAISED-B","0","","0.999910804594235","","1"
"girmaniye-RAISER","girmaniye-RAISER-UNRAISED-F","0","","8.91954057648041e-05","1",""
"girmaniye-RAISER","girmaniye-RAISER-UNRAISED-B","0","1","0.999910804594235","1",""
"golla-RAISER","golla-RAISER-RAISED-F","0","1","0.99969825218732","","1"
"golla-RAISER","golla-RAISER-RAISED-B","2","","0.000301747812680109","","1"
"golla-RAISER","golla-RAISER-UNRAISED-F","0","1","0.99969825218732","1",""
"golla-RAISER","golla-RAISER-UNRAISED-B","0","","0.000301747812680109","1",""
"gollandiye-NON_RAISER","gollandiye-NON_RAISER-RAISED-F","0","1","2.12426579098843e-05","","1"
"gollandiye-NON_RAISER","gollandiye-NON_RAISER-RAISED-B","0","","0.99997875734209","","1"
"gollandiye-NON_RAISER","gollandiye-NON_RAISER-UNRAISED-F","275","","2.12426579098843e-05","",""
"gollandiye-NON_RAISER","gollandiye-NON_RAISER-UNRAISED-B","0","1","0.99997875734209","",""
"gomindang-NON_RAISER","gomindang-NON_RAISER-RAISED-F","0","1","0.999990616767702","","1"
"gomindang-NON_RAISER","gomindang-NON_RAISER-RAISED-B","0","","9.38323229782156e-06","","1"
"gomindang-NON_RAISER","gomindang-NON_RAISER-UNRAISED-F","0","1","0.999990616767702","",""
"gomindang-NON_RAISER","gomindang-NON_RAISER-UNRAISED-B","29","","9.38323229782156e-06","",""
"gorilla-RAISER","gorilla-RAISER-RAISED-F","0","1","0.999547962332685","","1"
"gorilla-RAISER","gorilla-RAISER-RAISED-B","1","","0.000452037667315497","","1"
"gorilla-RAISER","gorilla-RAISER-UNRAISED-F","0","1","0.999547962332685","1",""
"gorilla-RAISER","gorilla-RAISER-UNRAISED-B","0","","0.000452037667315497","1",""
"gorizontal-NON_RAISER","gorizontal-NON_RAISER-RAISED-F","0","1","0.999871347889077","","1"
"gorizontal-NON_RAISER","gorizontal-NON_RAISER-RAISED-B","0","","0.0001286521109225","","1"
"gorizontal-NON_RAISER","gorizontal-NON_RAISER-UNRAISED-F","0","1","0.999871347889077","",""
"gorizontal-NON_RAISER","gorizontal-NON_RAISER-UNRAISED-B","2","","0.0001286521109225","",""
"gormon-NON_RAISER","gormon-NON_RAISER-RAISED-F","0","1","0.999891091750134","","1"
"gormon-NON_RAISER","gormon-NON_RAISER-RAISED-B","0","","0.000108908249865536","","1"
"gormon-NON_RAISER","gormon-NON_RAISER-UNRAISED-F","0","1","0.999891091750134","",""
"gormon-NON_RAISER","gormon-NON_RAISER-UNRAISED-B","2","","0.000108908249865536","",""
"gospital-NON_RAISER","gospital-NON_RAISER-RAISED-F","0","1","0.999972602604783","","1"
"gospital-NON_RAISER","gospital-NON_RAISER-RAISED-B","0","","2.73973952167328e-05","","1"
"gospital-NON_RAISER","gospital-NON_RAISER-UNRAISED-F","0","1","0.999972602604783","",""
"gospital-NON_RAISER","gospital-NON_RAISER-UNRAISED-B","95","","2.73973952167328e-05","",""
"gradus-NON_RAISER","gradus-NON_RAISER-RAISED-F","0","1","0.999971451307509","","1"
"gradus-NON_RAISER","gradus-NON_RAISER-RAISED-B","0","","2.85486924912481e-05","","1"
"gradus-NON_RAISER","gradus-NON_RAISER-UNRAISED-F","0","1","0.999971451307509","",""
"gradus-NON_RAISER","gradus-NON_RAISER-UNRAISED-B","28","","2.85486924912481e-05","",""
"granat-NON_RAISER","granat-NON_RAISER-RAISED-F","0","1","0.999813723959247","","1"
"granat-NON_RAISER","granat-NON_RAISER-RAISED-B","0","","0.000186276040752609","","1"
"granat-NON_RAISER","granat-NON_RAISER-UNRAISED-F","0","1","0.999813723959247","",""
"granat-NON_RAISER","granat-NON_RAISER-UNRAISED-B","2","","0.000186276040752609","",""
"guangdung-NON_RAISER","guangdung-NON_RAISER-RAISED-F","0","1","0.999984050349247","","1"
"guangdung-NON_RAISER","guangdung-NON_RAISER-RAISED-B","0","","1.59496507531331e-05","","1"
"guangdung-NON_RAISER","guangdung-NON_RAISER-UNRAISED-F","0","1","0.999984050349247","",""
"guangdung-NON_RAISER","guangdung-NON_RAISER-UNRAISED-B","28","","1.59496507531331e-05","",""
"guman-NON_RAISER","guman-NON_RAISER-RAISED-F","0","1","0.999996161801664","","1"
"guman-NON_RAISER","guman-NON_RAISER-RAISED-B","0","","3.8381983363811e-06","","1"
"guman-NON_RAISER","guman-NON_RAISER-UNRAISED-F","0","1","0.999996161801664","",""
"guman-NON_RAISER","guman-NON_RAISER-UNRAISED-B","887","","3.8381983363811e-06","",""
"gumanlan-NON_RAISER","gumanlan-NON_RAISER-RAISED-F","0","1","0.999963909885302","","1"
"gumanlan-NON_RAISER","gumanlan-NON_RAISER-RAISED-B","0","","3.6090114698295e-05","","1"
"gumanlan-NON_RAISER","gumanlan-NON_RAISER-UNRAISED-F","0","1","0.999963909885302","",""
"gumanlan-NON_RAISER","gumanlan-NON_RAISER-UNRAISED-B","22","","3.6090114698295e-05","",""
"gumanlan-RAISER","gumanlan-RAISER-RAISED-F","0","1","0.999963909885302","","1"
"gumanlan-RAISER","gumanlan-RAISER-RAISED-B","28","","3.6090114698295e-05","","1"
"gumanlan-RAISER","gumanlan-RAISER-UNRAISED-F","0","1","0.999963909885302","1",""
"gumanlan-RAISER","gumanlan-RAISER-UNRAISED-B","0","","3.6090114698295e-05","1",""
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-RAISED-F","0","1","0.614151714982844","","1"
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-RAISED-B","0","","0.385848285017156","","1"
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-UNRAISED-F","1","1","0.614151714982844","",""
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-UNRAISED-B","1","","0.385848285017156","",""
"gumbez-NON_RAISER","gumbez-NON_RAISER-RAISED-F","0","1","0.000189607618701856","","1"
"gumbez-NON_RAISER","gumbez-NON_RAISER-RAISED-B","0","","0.999810392381298","","1"
"gumbez-NON_RAISER","gumbez-NON_RAISER-UNRAISED-F","1","","0.000189607618701856","",""
"gumbez-NON_RAISER","gumbez-NON_RAISER-UNRAISED-B","0","1","0.999810392381298","",""
"gumpa-RAISER","gumpa-RAISER-RAISED-F","0","1","0.999902193068835","","1"
"gumpa-RAISER","gumpa-RAISER-RAISED-B","2","","9.78069311653451e-05","","1"
"gumpa-RAISER","gumpa-RAISER-UNRAISED-F","0","1","0.999902193068835","1",""
"gumpa-RAISER","gumpa-RAISER-UNRAISED-B","0","","9.78069311653451e-05","1",""
"gumrah-NON_RAISER","gumrah-NON_RAISER-RAISED-F","0","1","0.999890319928325","","1"
"gumrah-NON_RAISER","gumrah-NON_RAISER-RAISED-B","0","","0.000109680071674667","","1"
"gumrah-NON_RAISER","gumrah-NON_RAISER-UNRAISED-F","0","1","0.999890319928325","",""
"gumrah-NON_RAISER","gumrah-NON_RAISER-UNRAISED-B","11","","0.000109680071674667","",""
"gumran-NON_RAISER","gumran-NON_RAISER-RAISED-F","0","1","0.999975922166234","","1"
"gumran-NON_RAISER","gumran-NON_RAISER-RAISED-B","0","","2.40778337656788e-05","","1"
"gumran-NON_RAISER","gumran-NON_RAISER-UNRAISED-F","0","1","0.999975922166234","",""
"gumran-NON_RAISER","gumran-NON_RAISER-UNRAISED-B","1","","2.40778337656788e-05","",""
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-F","0","1","0.999989865762756","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-B","0","","1.01342372441637e-05","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-F","0","1","0.999989865762756","",""
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-B","82","","1.01342372441637e-05","",""
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-F","0","1","0.999989865762756","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-B","0","","1.01342372441637e-05","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-F","0","1","0.999989865762756","",""
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-B","10","","1.01342372441637e-05","",""
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-RAISED-F","0","1","0.999531322419873","","1"
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-RAISED-B","0","","0.000468677580126919","","1"
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-UNRAISED-F","0","1","0.999531322419873","",""
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-UNRAISED-B","1","","0.000468677580126919","",""
"gundipay-NON_RAISER","gundipay-NON_RAISER-RAISED-F","0","1","0.999974256172417","","1"
"gundipay-NON_RAISER","gundipay-NON_RAISER-RAISED-B","0","","2.57438275833577e-05","","1"
"gundipay-NON_RAISER","gundipay-NON_RAISER-UNRAISED-F","0","1","0.999974256172417","",""
"gundipay-NON_RAISER","gundipay-NON_RAISER-UNRAISED-B","63","","2.57438275833577e-05","",""
"gundixana-RAISER","gundixana-RAISER-RAISED-F","0","1","0.999743158549885","","1"
"gundixana-RAISER","gundixana-RAISER-RAISED-B","1","","0.000256841450115397","","1"
"gundixana-RAISER","gundixana-RAISER-UNRAISED-F","0","1","0.999743158549885","1",""
"gundixana-RAISER","gundixana-RAISER-UNRAISED-B","1","","0.000256841450115397","1",""
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-RAISED-F","0","1","0.999832109836304","","1"
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-RAISED-B","0","","0.000167890163696116","","1"
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-UNRAISED-F","0","1","0.999832109836304","",""
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-UNRAISED-B","7","","0.000167890163696116","",""
"guruh-NON_RAISER","guruh-NON_RAISER-RAISED-F","0","1","0.999995594421516","","1"
"guruh-NON_RAISER","guruh-NON_RAISER-RAISED-B","0","","4.40557848435663e-06","","1"
"guruh-NON_RAISER","guruh-NON_RAISER-UNRAISED-F","0","1","0.999995594421516","",""
"guruh-NON_RAISER","guruh-NON_RAISER-UNRAISED-B","601","","4.40557848435663e-06","",""
"guruppa-RAISER","guruppa-RAISER-RAISED-F","1","1","0.999033012940907","","1"
"guruppa-RAISER","guruppa-RAISER-RAISED-B","869","","0.00096698705909315","","1"
"guruppa-RAISER","guruppa-RAISER-UNRAISED-F","0","1","0.999033012940907","1",""
"guruppa-RAISER","guruppa-RAISER-UNRAISED-B","0","","0.00096698705909315","1",""
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-RAISED-F","0","1","0.999699408682384","","1"
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-RAISED-B","0","","0.000300591317616394","","1"
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-UNRAISED-F","0","1","0.999699408682384","",""
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-UNRAISED-B","1","","0.000300591317616394","",""
"guwah-NON_RAISER","guwah-NON_RAISER-RAISED-F","0","1","0.999994304847005","","1"
"guwah-NON_RAISER","guwah-NON_RAISER-RAISED-B","0","","5.69515299508883e-06","","1"
"guwah-NON_RAISER","guwah-NON_RAISER-UNRAISED-F","0","1","0.999994304847005","",""
"guwah-NON_RAISER","guwah-NON_RAISER-UNRAISED-B","997","","5.69515299508883e-06","",""
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-RAISED-F","0","1","0.999986320401562","","1"
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-RAISED-B","0","","1.36795984383431e-05","","1"
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-UNRAISED-F","0","1","0.999986320401562","",""
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-UNRAISED-B","187","","1.36795984383431e-05","",""
"guwahname-RAISER","guwahname-RAISER-RAISED-F","26","1","0.0356164417975754","","1"
"guwahname-RAISER","guwahname-RAISER-RAISED-B","1","","0.964383558202425","","1"
"guwahname-RAISER","guwahname-RAISER-UNRAISED-F","0","","0.0356164417975754","1",""
